v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_ecod,anomaly_vote_count,GERCEK_ETIKET_label
-14.73,-38.03,-12.56,-0.67,0.66,0.8,35.69,1.43,12.87,-8.89,-33.43,0.4642486222265162,4.0,0
2.59,-14.25,-8.14,0.53,-0.93,-0.2,0.0,0.0,0.0,27.64,-24.19,0.4642482490779478,3.0,0
-10.02,-1.93,-3.12,-0.56,0.59,0.34,52.76,-1.7,20.28,-56.48,-38.12,0.4642360363765903,4.0,0
2.14,0.72,-9.93,-0.03,0.06,-0.01,-5.86,-11.55,41.95,8.72,-98.88,0.4642332614830824,3.0,0
-5.04,-17.54,-12.62,-0.51,0.15,0.8,0.0,0.0,0.0,-14.25,-35.42,0.4642324821535986,5.0,0
-11.1,0.03,0.65,1.27,-1.75,0.26,43.56,-4.74,9.69,-64.31,-13.32,0.46422779496825073,4.0,0
-8.28,-4.32,-5.58,-0.13,0.17,-0.33,54.74,15.32,11.78,-35.9,-2.83,0.46422463886441767,4.0,0
-9.73,-2.06,-1.35,-0.3,0.3,-1.27,55.65,-1.7,5.72,-58.45,-7.64,0.4642170499965077,3.0,0
-1.08,-15.81,-4.24,-0.83,2.08,-0.13,0.0,0.0,0.0,21.57,-34.52,0.46421577093022215,4.0,0
-10.53,1.71,-2.0,-0.13,0.27,0.03,62.5,-15.86,18.11,-64.05,-49.66,0.46421036907228397,1.0,0
-21.52,-20.63,-9.84,-0.31,0.68,0.48,0.0,0.0,0.0,-9.44,-33.04,0.4642082892767323,4.0,0
5.82,-12.69,-6.36,-0.22,-0.03,0.17,0.0,0.0,0.0,46.74,-37.32,0.4642078364769521,3.0,0
2.58,-16.08,-9.89,-0.03,0.17,0.1,-37.48,24.55,-13.04,27.52,-21.36,0.46420580027829184,3.0,0
-7.74,65.87,-12.32,0.67,-0.86,0.56,53.3,16.75,12.82,-36.56,-3.76,0.46420530736365306,4.0,0
2.21,-15.88,-7.58,0.02,-0.66,0.23,-29.11,31.54,19.39,30.14,-24.55,0.46419946183022265,2.0,0
-2.7,-15.91,-12.91,0.39,-1.16,-0.3,0.0,0.0,0.0,22.27,-34.32,0.4641951538071549,3.0,0
3.95,-13.32,-8.2,0.56,-0.17,-0.25,0.0,0.0,0.0,27.3,-7.11,0.4641929432501797,3.0,0
-7.47,-0.43,12.81,0.22,0.34,0.31,38.33,-18.37,-43.6,-38.47,68.04,0.46418979521664216,4.0,0
-10.41,0.91,-4.28,-0.16,0.22,-0.2,54.02,-17.11,23.49,-62.41,-45.4,0.4641888876723389,1.0,0
-8.38,-4.23,-7.02,-2.17,1.13,1.12,39.95,16.39,24.61,-35.46,-45.57,0.4641839027230459,4.0,0
0.78,-16.71,-8.99,-0.27,0.23,0.11,-5.25,29.39,17.67,25.03,-32.84,0.46417785930380673,2.0,0
-5.89,-1.06,6.96,0.41,-2.12,-0.67,58.17,5.09,-27.21,-32.34,66.63,0.46417527887069887,3.0,0
-10.76,-1.01,3.42,-1.08,1.29,-0.14,48.79,-11.38,11.61,-65.71,-51.8,0.4641710560109489,3.0,0
-11.6,-0.62,1.07,0.69,-1.1,-0.38,72.59,-9.4,-2.34,-64.15,6.79,0.46416950688878733,2.0,0
-3.16,-19.92,-11.19,-0.13,-0.8,-0.4,0.0,0.0,0.0,16.45,-38.99,0.46416116795492235,2.0,0
1.91,-15.3,-7.92,0.32,-1.18,0.51,0.0,0.0,0.0,10.27,-18.22,0.4641590698104986,4.0,0
-0.54,-16.72,-7.96,-0.01,-0.22,-0.21,-20.03,32.08,22.3,35.54,-27.77,0.4641526306690221,2.0,0
-10.49,-3.17,-2.8,-0.27,-0.74,-1.09,0.0,0.0,0.0,-48.78,-28.66,0.46415220102342125,3.0,0
1.46,-11.51,-13.78,0.53,0.13,0.09,0.0,0.0,0.0,15.44,-64.87,0.4641409108656823,3.0,0
2.21,-15.88,-7.58,0.02,-0.66,0.23,-29.11,31.54,19.39,30.08,-24.59,0.46413114738483296,2.0,0
-2.21,-16.19,-8.51,-0.43,1.13,-0.67,0.0,0.0,0.0,43.97,-25.12,0.4641291774231191,4.0,0
0.66,-18.29,-13.09,-0.07,0.63,-0.63,0.0,0.0,0.0,27.22,-30.8,0.4641284665489115,3.0,0
-14.67,-14.23,-5.72,0.48,-0.95,1.08,45.0,15.68,6.93,-33.35,-5.55,0.46412497589765955,4.0,0
-9.47,0.27,-4.15,-0.03,0.07,-0.22,54.2,-6.72,16.12,-61.69,-44.53,0.46412181096068006,2.0,0
-9.6,1.23,2.22,0.17,-0.61,-0.5,60.7,-5.64,10.22,-69.95,-5.09,0.4641164888462661,2.0,0
2.19,-14.44,-8.24,0.58,-1.1,-0.23,0.0,0.0,0.0,27.59,-24.18,0.4641145108873551,3.0,0
-5.33,-16.63,-15.73,-0.38,-0.64,0.29,0.0,0.0,0.0,-4.02,-42.95,0.4640984767831151,2.0,0
-9.86,-3.08,-0.22,-0.64,1.47,-0.77,53.12,11.91,10.57,-44.87,-11.32,0.4640973340281549,3.0,0
-9.02,0.8,-2.12,-0.24,0.75,0.33,53.66,-11.55,13.17,-71.17,-37.28,0.4640858733627573,3.0,0
-3.57,-16.9,-3.72,-0.73,0.07,0.31,0.0,0.0,0.0,29.74,-29.52,0.4640721092536535,4.0,0
-10.0,0.56,-0.74,0.7,-0.83,0.67,43.02,-5.64,7.8,-68.23,-4.47,0.4640634732368324,4.0,0
6.38,-11.57,-5.61,0.0,0.05,0.16,0.0,0.0,0.0,49.61,-36.6,0.46405690274169986,3.0,0
-1.05,-17.27,-6.39,0.12,1.48,-0.06,0.0,0.0,0.0,50.75,-19.34,0.4640525186517487,3.0,0
-10.1,-3.69,1.08,-0.15,0.23,-0.06,85.59,15.68,-0.6,-42.31,5.53,0.464050129899106,4.0,0
0.44,-19.15,-8.48,-0.04,0.33,0.14,0.0,0.0,0.0,25.28,-29.24,0.4640478791393128,2.0,0
-6.86,-1.04,-3.66,-0.3,0.54,-0.15,47.89,14.6,6.93,-38.11,-3.32,0.4640460087112762,4.0,0
-0.09,-15.78,-7.2,-0.46,0.69,0.62,0.0,0.0,0.0,37.95,-27.03,0.4640430634766448,4.0,0
-11.26,-2.74,-3.88,0.23,-0.46,0.04,48.61,19.62,13.86,-35.74,-6.75,0.4640322816743955,4.0,0
-9.18,-11.37,-7.72,1.37,0.53,-1.06,0.0,0.0,0.0,10.16,-15.25,0.46403165534957147,5.0,0
-9.6,-5.14,0.56,0.12,0.07,-0.26,85.95,21.41,1.47,-44.24,4.46,0.4640261568557753,4.0,0
-3.82,-17.87,-15.96,0.34,-0.26,-0.33,0.0,0.0,0.0,9.71,-40.23,0.46401937624768075,2.0,0
-10.09,-4.66,0.36,0.01,-0.27,-0.18,84.87,19.98,6.32,-42.1,2.06,0.46401820773499236,4.0,0
5.72,-9.43,-19.52,-0.66,0.66,-0.35,52.94,14.6,13.17,-38.66,-6.31,0.46401582750514003,5.0,1
-0.8,-15.03,-6.29,0.07,-0.19,-0.05,0.0,0.0,0.0,23.79,-33.41,0.4640140816493592,4.0,0
2.06,-16.72,-9.18,-0.09,0.16,-0.15,-2.75,33.33,3.26,34.75,-28.37,0.46401016168799347,2.0,0
-1.21,1.13,9.84,0.01,0.0,0.0,220.71,239.71,246.91,-9.03,90.97,0.4640093247444508,3.0,0
4.43,-11.26,-11.55,-0.12,-0.25,0.39,0.0,0.0,0.0,31.96,-45.2,0.4640081967054086,4.0,0
-2.09,-18.71,-8.76,-0.09,0.18,0.25,0.0,0.0,0.0,34.41,-33.28,0.4640068556812943,4.0,0
2.53,-14.49,-10.16,0.33,-0.68,0.02,0.0,0.0,0.0,21.03,-23.96,0.46399274920195344,4.0,0
-0.52,-16.87,-5.48,-0.51,1.27,0.02,0.0,0.0,0.0,17.77,-33.12,0.46399048770733475,4.0,0
-10.55,-1.54,7.62,-1.09,1.37,0.01,53.66,-16.04,-40.29,-50.9,40.6,0.46399021763783543,4.0,0
-8.89,-0.8,-2.25,0.46,-0.85,-0.1,48.79,-7.79,12.65,-64.14,-27.22,0.4639765129405534,1.0,0
-6.52,-0.19,1.42,-0.16,-0.08,-0.18,64.48,13.17,-14.56,-46.53,32.99,0.46397516102042125,4.0,0
-8.96,-2.83,-2.45,-0.18,0.52,-0.31,58.53,20.16,27.91,-41.64,-30.6,0.46397401224845636,4.0,0
-0.9,-15.64,-4.52,-0.64,1.66,-0.15,0.0,0.0,0.0,21.62,-34.4,0.463961809960186,4.0,0
-11.95,-1.09,-0.41,-0.25,0.18,-0.41,80.0,14.06,-1.82,-44.44,1.22,0.46395998958905715,5.0,0
-3.35,-15.3,2.56,-0.63,1.06,0.26,0.0,0.0,0.0,24.18,-30.18,0.46395584282152946,3.0,0
-11.25,-2.08,3.54,0.65,-0.89,0.44,80.9,2.41,-15.16,-51.24,29.01,0.46395541724675105,5.0,0
0.52,-15.3,-7.4,-0.18,0.96,-0.3,0.0,0.0,0.0,49.01,-8.98,0.4639423141533796,4.0,0
-6.96,-17.37,-8.7,-0.05,-0.91,-0.97,0.0,0.0,0.0,9.39,-21.86,0.46394133760982126,4.0,0
2.09,-13.47,-16.44,-0.91,0.65,-0.28,56.01,16.21,11.96,-35.82,-6.16,0.46393396719703694,5.0,1
0.0,-16.78,-8.5,0.84,-2.72,0.01,0.0,0.0,0.0,11.29,-21.43,0.4639246819261016,4.0,0
5.48,-12.82,-6.49,-0.25,-0.03,0.18,0.0,0.0,0.0,47.59,-36.85,0.4639221869975616,3.0,0
3.78,-15.82,-9.06,0.04,-0.09,0.07,-45.67,25.27,-9.61,25.96,-31.21,0.46392182691543704,3.0,0
-6.08,-6.8,-0.14,0.45,-0.46,0.15,83.43,21.41,-0.6,-40.52,-2.45,0.46391939629040335,4.0,0
-2.04,-3.52,4.69,-0.75,0.79,-0.18,47.53,17.82,5.54,-37.33,-7.34,0.4639183309136784,4.0,0
-11.6,0.72,-2.11,-0.01,-0.24,0.08,58.89,-19.44,15.68,-68.56,-36.31,0.4639160986742169,1.0,0
1.9,-15.19,-8.09,0.37,-1.31,0.55,0.0,0.0,0.0,10.14,-18.2,0.46391510285822135,4.0,0
-4.38,-8.1,-19.77,-0.56,-0.99,-0.1,60.52,34.67,20.11,-36.88,-4.25,0.4639091521782649,3.0,0
3.93,-15.97,-10.27,0.11,0.4,0.0,-9.16,34.05,-0.85,24.11,-16.33,0.463908301674433,2.0,0
0.77,-13.89,-7.21,0.0,1.83,-0.44,0.0,0.0,0.0,30.58,-26.51,0.46389968741285215,5.0,0
4.69,-14.05,-8.46,0.09,-0.17,-0.22,0.0,0.0,0.0,44.7,-41.33,0.46389894712918134,3.0,0
-5.05,-2.81,-7.37,0.94,-2.77,0.04,11.63,6.54,37.96,-11.15,-57.52,0.4638926017031121,4.0,0
1.23,-17.69,-8.13,0.24,-0.77,-0.24,-40.68,27.77,-9.61,18.74,-27.8,0.463890981432884,2.0,0
3.43,-16.33,-9.38,0.11,-0.05,-0.08,-9.52,30.82,10.46,31.02,-33.35,0.4638806259420538,2.0,0
1.08,-14.45,-4.87,0.13,0.67,0.22,0.0,0.0,0.0,34.8,-26.67,0.463863272441853,4.0,0
-24.15,9.21,-9.53,1.03,-1.25,1.32,87.4,23.2,0.78,-43.89,-5.29,0.46385970299660206,4.0,0
-2.33,-16.59,-3.22,-0.84,0.44,0.41,0.0,0.0,0.0,5.33,-24.01,0.46385392895440414,3.0,0
-11.49,1.23,-3.53,-0.02,-0.21,-0.02,58.89,-19.44,15.68,-68.23,-36.53,0.4638430583371491,1.0,0
1.89,-15.21,-8.04,0.39,-1.35,0.56,0.0,0.0,0.0,12.1,-19.84,0.463841242869929,4.0,0
-3.1,-19.66,-11.27,-0.24,-0.63,-0.23,0.0,0.0,0.0,17.16,-39.27,0.46383839646062897,2.0,0
-10.61,-3.92,2.95,1.66,-2.04,0.48,65.39,13.88,-18.29,-43.61,24.88,0.46383820712983537,4.0,0
-9.42,1.52,-3.46,-0.02,-0.02,-0.03,45.36,-14.78,18.03,-68.17,-56.17,0.4638375599023584,2.0,0
-15.48,1.29,19.19,0.53,1.0,0.09,82.53,16.93,1.3,-41.27,-0.17,0.4638337479332221,4.0,0
-11.52,-0.65,-4.48,0.36,-1.1,0.23,65.39,-10.48,24.01,-59.3,-46.85,0.46383134508732515,2.0,0
-8.81,-11.55,-13.73,-0.7,-0.33,1.26,0.0,0.0,0.0,-16.67,-48.12,0.46382958875158375,5.0,0
-14.3,-2.95,-0.02,0.38,-0.67,0.05,58.35,17.11,11.44,-36.27,-7.3,0.4638226141333254,4.0,0
0.98,-16.95,-8.45,-0.05,0.2,-0.11,-16.82,32.08,24.71,27.19,-30.94,0.46380384721196855,2.0,0
-10.8,-1.25,-3.6,0.22,-0.11,-0.98,57.99,-6.9,5.54,-60.81,-21.06,0.4638003129257987,3.0,0
-10.99,-1.94,-2.74,0.63,-0.81,-0.49,69.0,12.45,5.63,-44.72,1.03,0.46379395728489337,3.0,0
-9.2,-11.52,-7.63,1.43,0.44,-1.06,0.0,0.0,0.0,10.02,-15.31,0.4637933221343076,5.0,0
-2.01,-16.46,-9.62,-0.1,0.61,0.04,0.0,0.0,0.0,23.33,-37.1,0.4637833376272823,4.0,0
1.28,-17.35,-11.28,0.2,0.27,0.09,0.0,0.0,0.0,32.0,-30.26,0.46377430652723517,2.0,0
0.67,-17.0,-9.02,0.0,-0.24,-0.14,-6.49,30.28,17.84,24.52,-32.17,0.46377016967345097,2.0,0
-7.74,-13.41,-10.91,-0.4,-0.26,-0.25,79.64,14.06,-5.28,-44.02,3.93,0.46375505095844605,5.0,0
0.9,-16.74,-9.56,-0.16,-0.09,-0.13,-0.44,31.72,4.11,26.39,-34.82,0.46375407373619604,2.0,0
-10.03,-0.2,3.09,-0.11,0.31,-0.83,52.76,-5.64,21.32,-61.32,-41.67,0.4637515966064695,3.0,0
3.65,-16.68,-8.78,-0.16,-0.11,-0.21,-47.09,24.19,-6.17,25.39,-29.81,0.4637507939196429,3.0,0
-7.26,-3.67,1.21,-0.92,1.9,-0.35,50.42,19.98,13.52,-36.42,0.28,0.4637484494881817,4.0,0
-2.6,-16.61,-7.0,-0.9,0.83,0.49,0.0,0.0,0.0,30.56,-29.64,0.4637452744643291,4.0,0
5.57,-12.87,-6.51,-0.25,-0.03,0.17,0.0,0.0,0.0,47.53,-36.84,0.4637409847276117,3.0,0
-1.53,2.12,10.86,-0.02,-0.11,0.12,-12.71,-29.66,-18.8,-14.81,93.52,0.4637406046387358,1.0,0
-2.68,-16.95,-12.85,0.54,-1.42,-0.27,0.0,0.0,0.0,22.41,-34.35,0.46373342336405365,4.0,0
-1.4,-17.32,-8.09,-0.29,1.64,0.14,0.0,0.0,0.0,32.93,-31.66,0.46372957902286205,3.0,0
-10.8,-4.73,2.96,-0.82,1.34,-0.12,81.44,13.71,-24.35,-41.81,18.79,0.4637248902848181,4.0,0
1.25,-15.09,-8.36,0.14,-0.69,0.27,0.0,0.0,0.0,37.81,-20.79,0.4637230572477591,3.0,0
-11.65,-1.14,-2.12,1.02,-1.46,-0.03,56.91,-10.66,22.79,-61.82,-19.05,0.4637208193582866,3.0,0
1.86,-16.44,-7.83,0.04,-0.84,0.11,-25.9,30.1,-18.36,16.42,-16.14,0.46371598051220475,2.0,0
-5.05,-16.35,-14.58,-0.41,-0.45,0.36,0.0,0.0,0.0,-5.53,-43.36,0.4637096979657429,2.0,0
-10.02,-1.93,-3.12,-0.56,0.59,0.34,52.76,-1.7,20.28,-56.46,-38.4,0.4636955596160002,4.0,0
-28.28,18.67,-3.37,-0.03,0.05,0.54,48.25,18.19,7.62,-38.28,-1.22,0.46369196429538573,4.0,0
-7.69,-11.92,-8.98,1.02,1.26,-0.86,0.0,0.0,0.0,14.96,-11.16,0.4636868269915765,5.0,0
1.68,-16.77,-10.03,-0.23,-0.44,-0.05,-11.84,35.66,-6.52,21.78,-13.39,0.46368579540651944,2.0,0
-10.7,1.31,-2.02,-0.02,0.07,0.05,61.78,-18.37,18.8,-64.17,-49.55,0.4636852936527859,1.0,0
-0.14,-23.77,-8.39,0.31,0.24,-0.18,0.0,0.0,0.0,31.4,-30.91,0.46368252952403977,2.0,0
-2.12,-2.19,3.18,0.28,-0.44,0.71,28.41,16.75,-71.08,-11.09,72.79,0.46367822986977525,4.0,0
5.01,-12.42,-5.86,0.13,-0.28,0.73,0.0,0.0,0.0,36.85,-16.06,0.46367788032170665,4.0,0
-6.41,-12.02,-10.25,0.35,-0.43,0.08,0.0,0.0,0.0,-14.77,-35.6,0.46367527255195673,5.0,0
-9.73,-2.06,-1.35,-0.3,0.3,-1.27,55.65,-1.7,5.72,-57.81,-7.85,0.4636726294333252,3.0,0
1.23,-16.95,-8.78,0.03,-0.09,0.12,-14.86,31.54,24.88,26.04,-30.79,0.4636585693055937,2.0,0
-0.56,-16.36,-9.99,-0.2,1.58,0.21,0.0,0.0,0.0,33.02,-31.7,0.46365457492500384,3.0,0
0.67,-17.38,-11.8,-0.51,1.79,0.23,0.0,0.0,0.0,25.68,-31.92,0.46365112709154943,3.0,0
-4.0,-0.68,16.44,-1.12,1.19,0.3,28.41,16.75,-71.08,-11.12,72.39,0.4636480743577962,4.0,0
-1.62,-17.13,-10.18,-0.19,0.88,0.28,0.0,0.0,0.0,30.13,-39.37,0.46364579671794637,4.0,0
0.04,-17.64,-4.8,0.1,1.83,0.1,0.0,0.0,0.0,40.6,-22.66,0.46364537154715246,3.0,0
-5.39,-1.9,13.41,-0.84,-0.48,-0.55,32.56,-10.84,-25.57,-15.26,71.24,0.46364331958610416,4.0,0
-10.93,-1.88,3.51,0.62,-0.93,0.43,80.9,2.41,-15.16,-51.33,30.65,0.4636425247535294,5.0,0
-3.13,-19.87,-11.01,-0.17,-0.76,-0.37,0.0,0.0,0.0,16.48,-39.08,0.4636332690974678,2.0,0
-9.13,-4.26,-8.42,0.59,-0.46,-0.44,67.37,16.93,7.54,-37.81,-14.37,0.4636301589461258,4.0,0
-10.19,1.39,-3.41,-0.25,0.46,0.07,55.11,-14.24,28.34,-53.4,-66.62,0.46362686547355814,2.0,0
-10.02,-3.23,-2.79,-0.16,0.44,-0.76,51.68,1.52,23.05,-46.17,-39.03,0.4636184300773233,3.0,0
-11.35,-12.98,-9.01,0.15,-0.4,0.18,0.0,0.0,0.0,-6.8,-33.5,0.46361806826831886,4.0,0
-9.36,1.56,-2.09,-0.05,0.19,0.73,54.74,-5.46,13.86,-70.91,-29.57,0.4636173522234437,3.0,0
-2.08,-18.61,-8.33,0.51,-2.3,0.2,0.0,0.0,0.0,9.0,-16.77,0.4636116190016123,4.0,0
2.69,-14.34,-12.14,-0.57,0.01,0.46,0.0,0.0,0.0,-5.86,7.7,0.4636048500857821,4.0,0
-10.67,-13.25,-9.06,0.18,-0.23,0.2,0.0,0.0,0.0,-9.18,-32.33,0.46360274560304804,4.0,0
-8.91,-9.96,-8.37,0.07,-0.12,-0.81,33.02,-15.95,10.98,-12.36,-31.45,0.46359486381559256,2.0,0
-8.66,-3.37,-6.71,-1.28,0.7,0.26,66.83,9.58,41.0,-34.25,-50.09,0.46359124407761554,4.0,0
0.69,-16.19,-11.04,0.18,0.45,-0.57,0.0,0.0,0.0,41.04,-30.76,0.4635889296556366,3.0,0
-8.14,-0.22,5.31,1.2,-2.59,0.27,63.95,2.24,-11.26,-57.69,45.79,0.46358310942262093,3.0,0
-11.15,-2.5,-0.46,0.15,-0.54,-0.18,80.9,18.19,-0.6,-42.33,-1.23,0.463573165928134,4.0,0
-3.01,-17.1,-9.88,-0.38,0.62,0.18,0.0,0.0,0.0,4.05,-11.22,0.46356452225971834,3.0,0
-10.08,2.48,0.79,0.17,0.09,-0.15,51.86,-12.99,15.6,-67.54,-55.12,0.46355589469140746,1.0,0
1.99,-14.81,-6.3,0.61,0.13,-0.23,0.0,0.0,0.0,39.24,-29.03,0.463554675532433,4.0,0
-4.3,-1.95,12.19,-1.14,0.63,-0.47,14.34,1.88,1.99,-21.49,65.63,0.4635518350662654,4.0,0
0.93,-16.89,-8.67,-0.02,0.18,-0.09,-16.82,32.08,24.71,27.61,-31.14,0.46355021402927665,2.0,0
4.03,-16.29,-10.17,0.0,-0.16,0.03,-46.56,23.65,-10.12,26.01,-31.24,0.4635056591553318,3.0,0
-4.49,-17.48,-12.11,0.82,-0.18,-0.34,0.0,0.0,0.0,12.97,-37.56,0.46350221893103516,3.0,0
2.07,-16.65,-7.54,0.09,-0.88,0.13,-28.93,29.57,-16.81,16.72,-16.42,0.46349978665829905,2.0,0
-5.76,-26.44,20.9,0.51,0.08,-0.17,48.61,19.62,13.86,-36.81,-6.17,0.463498384235561,4.0,0
-8.96,-12.66,-13.17,-0.88,-0.22,1.03,0.0,0.0,0.0,-13.56,-46.74,0.4634964330436325,5.0,0
-7.6,-12.32,-14.11,0.17,-0.69,-0.41,0.0,0.0,0.0,-5.58,-45.27,0.46349640270063164,4.0,0
-5.56,-1.25,5.34,1.73,-2.57,0.45,41.58,11.2,-25.13,-31.61,66.02,0.46349507221434605,4.0,0
2.14,-16.8,-7.98,0.07,-0.98,0.12,-25.9,30.1,-18.36,17.16,-16.0,0.4634931413145488,2.0,0
-9.78,-0.9,-6.91,0.51,-0.48,-0.65,56.55,-6.18,15.94,-59.63,-36.06,0.46348818107615253,2.0,0
5.78,-12.7,-6.3,-0.2,-0.05,0.18,0.0,0.0,0.0,46.1,-37.71,0.4634839639025662,3.0,0
2.66,-15.88,-8.57,-0.05,0.08,0.07,-17.0,32.61,-19.73,25.59,-29.23,0.46348189657588956,2.0,0
-12.47,1.27,0.14,0.31,-0.22,-0.02,45.54,14.42,6.76,-38.05,-7.36,0.4634763509246814,4.0,0
-9.98,1.08,-2.73,0.21,-0.17,0.0,53.66,-12.63,16.64,-68.01,-52.41,0.46346975044670013,1.0,0
-10.43,-3.97,-2.78,0.49,-0.78,-0.02,53.48,13.71,11.96,-36.36,-6.01,0.4634694686879346,4.0,0
-0.53,-20.34,-13.8,0.08,1.45,-0.09,0.0,0.0,0.0,17.55,-23.93,0.4634688136623505,3.0,0
-9.27,1.93,-3.24,0.82,-0.8,-0.14,53.84,-11.38,19.59,-61.92,-47.32,0.4634684435392118,3.0,0
4.92,-12.56,-5.28,0.01,0.15,0.49,0.0,0.0,0.0,46.05,-25.34,0.4634677688569351,2.0,0
-0.71,-0.88,-8.92,-0.1,0.36,-0.21,-9.47,6.72,63.79,-1.4,-85.31,0.46346769689775513,3.0,0
3.15,-17.07,-7.69,-0.1,0.61,0.0,-11.48,29.21,-12.35,34.09,-22.11,0.463466525183469,2.0,0
1.72,-14.63,-11.02,0.37,-0.33,-0.18,0.0,0.0,0.0,25.41,-37.37,0.4634601206436596,3.0,0
-1.22,-16.56,-11.43,-0.77,1.4,-0.08,0.0,0.0,0.0,28.74,-42.29,0.4634558154511055,5.0,0
2.43,-15.71,-9.84,-0.05,0.2,0.14,-37.48,24.55,-13.04,27.53,-21.67,0.46344772732223893,3.0,0
-1.56,0.66,9.86,0.08,-0.08,0.02,10.73,177.7,-271.49,-8.79,92.55,0.46344588656717245,4.0,0
-11.29,-3.93,-0.26,-0.89,-0.47,-0.28,79.64,14.06,-5.28,-44.12,4.13,0.4634354417328078,5.0,0
1.82,-15.12,-7.78,0.42,-1.4,0.56,0.0,0.0,0.0,11.93,-19.76,0.4634286348085833,4.0,0
-11.33,-11.94,-11.53,0.26,0.45,-0.76,0.0,0.0,0.0,-8.81,-30.99,0.46342809477317215,3.0,0
-10.02,-6.98,-0.68,0.32,-0.48,0.02,54.38,13.53,11.09,-37.29,-8.87,0.46342532674073955,4.0,0
-0.54,-13.78,-5.74,0.41,1.31,-0.12,0.0,0.0,0.0,36.25,-15.49,0.4634243697336541,4.0,0
-10.53,1.71,-2.0,-0.13,0.27,0.03,62.5,-15.86,18.11,-64.04,-49.53,0.4634224766487035,1.0,0
3.65,-16.26,-9.09,0.04,0.14,-0.04,-9.52,30.82,10.46,31.39,-33.28,0.46341913257741574,2.0,0
8.15,-1.8,-8.34,0.19,-0.28,0.07,80.0,17.64,2.34,-46.16,6.72,0.46341299495168886,5.0,0
-3.51,3.83,9.36,-0.01,0.04,0.01,14.34,-40.4,-37.88,-27.95,99.25,0.46340242480764715,1.0,0
-10.64,-3.71,-1.76,-0.98,0.88,0.69,80.9,13.17,4.24,-47.17,-15.63,0.4634012484101264,4.0,0
-9.3,2.79,-3.72,0.23,-0.5,-0.09,51.14,-13.71,16.64,-64.17,-65.21,0.46338737562813626,2.0,0
1.91,0.76,-10.05,0.04,-0.03,0.0,-5.5,-12.27,40.9,7.25,-98.68,0.46338110476474403,3.0,0
-1.3,-18.34,-7.46,-0.81,-2.06,0.24,0.0,0.0,0.0,6.62,-27.45,0.4633795422012683,4.0,0
1.56,-16.55,-8.35,-0.12,-0.15,-0.32,-44.06,25.44,-7.72,23.41,-28.45,0.4633791854263103,3.0,0
-2.11,-19.16,-7.52,-0.11,0.73,0.28,0.0,0.0,0.0,15.42,-25.2,0.4633741971579278,3.0,0
-8.4,-8.02,-6.76,1.96,-2.19,1.2,78.2,13.71,-4.24,-41.64,-0.2,0.46337012782911124,4.0,0
-9.6,-1.08,-0.02,0.78,0.0,-1.43,57.81,7.97,7.1,-47.31,-11.01,0.4633690228660219,3.0,0
3.67,-16.0,-10.45,0.07,0.6,0.0,-9.16,34.05,-0.85,24.21,-16.53,0.4633685346000129,2.0,0
-11.28,-4.05,4.69,-0.17,0.37,0.0,56.73,16.57,9.88,-36.57,-6.83,0.46336430519334093,4.0,0
-7.72,-12.49,-8.79,-0.03,-0.28,-0.09,28.93,4.3,14.24,-7.39,-32.02,0.4633638386614657,4.0,0
0.55,-15.11,-7.52,-0.18,0.98,-0.31,0.0,0.0,0.0,48.6,-9.51,0.46336003977312257,3.0,0
-5.67,-18.3,-14.92,-0.25,-0.55,0.39,0.0,0.0,0.0,-6.48,-42.93,0.4633537018054015,2.0,0
-6.67,-5.56,6.86,-1.54,1.81,0.3,41.4,18.54,-5.54,-23.34,36.02,0.4633469118827164,5.0,0
-0.85,-16.26,-4.16,-0.87,2.08,0.08,0.0,0.0,0.0,16.15,-30.75,0.46334329167174737,4.0,0
-11.31,0.21,-4.84,0.34,-0.26,-0.17,53.48,-14.06,25.39,-60.4,-44.77,0.46333236710116854,1.0,0
-2.01,-18.57,-8.32,0.54,-2.29,0.21,0.0,0.0,0.0,8.88,-16.72,0.46333185806128374,4.0,0
-0.62,-17.57,-5.71,-1.12,0.94,0.37,0.0,0.0,0.0,-5.2,6.32,0.4633293295697525,4.0,0
-8.75,-1.01,3.53,-1.44,3.4,0.51,68.81,10.66,-34.67,-50.97,54.65,0.463318964216343,4.0,0
-11.8,3.75,3.37,-0.44,0.21,0.0,54.02,-7.61,16.98,-68.24,-32.01,0.463318778756317,1.0,0
-10.97,-9.49,-8.06,0.23,-0.29,0.1,0.0,0.0,0.0,-15.49,-35.4,0.46331814149118167,5.0,0
-9.36,-12.16,-8.71,1.27,-1.6,0.79,33.56,5.01,0.51,-17.94,-21.35,0.46330627788780265,4.0,0
-9.08,-4.38,1.19,0.03,-0.45,-0.03,57.63,34.32,17.32,-39.64,-1.93,0.46330431100408254,4.0,0
-9.23,0.55,-1.08,0.05,0.28,0.92,57.81,-2.77,13.34,-66.65,-16.77,0.46330062054992827,4.0,0
-9.24,2.04,-5.82,0.28,-0.54,-0.03,51.14,-13.71,16.64,-64.29,-64.62,0.4632994642921672,2.0,0
-2.09,-16.0,-8.86,-0.39,1.06,-0.67,0.0,0.0,0.0,44.14,-25.03,0.4632987242548814,4.0,0
-5.52,-3.5,-1.43,-1.0,1.72,-0.03,55.29,19.8,13.69,-34.73,-9.84,0.4632866072825732,3.0,0
