v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_vae,anomaly_vote_count,GERCEK_ETIKET_label
-7.97,-12.45,-9.11,0.02,-0.09,0.02,31.07,7.16,11.49,-7.0,-32.71,0.010579678428721567,1.0,0
-7.67,-4.38,3.91,0.0,0.0,0.04,61.42,37.0,-14.04,-31.7,28.85,0.010579618863892224,1.0,0
3.59,-16.67,-8.61,-0.14,0.3,-0.14,-10.23,34.41,11.49,33.82,-34.09,0.010579590783329821,3.0,0
6.67,-12.63,-7.31,0.04,-0.07,-0.08,0.0,0.0,0.0,51.12,-45.85,0.010579484417563137,4.0,0
-6.83,-1.4,6.87,0.01,0.08,0.01,56.19,21.05,-39.18,-33.21,59.25,0.010578902384087846,1.0,0
-8.24,-4.97,-0.59,-0.05,0.18,-0.08,55.83,14.96,11.78,-35.1,-7.93,0.010578629236799007,1.0,0
-10.55,-4.34,0.35,0.01,-0.04,-0.08,74.95,12.27,-0.43,-44.33,-0.05,0.010578120382971193,1.0,0
-0.59,-15.49,-8.21,-0.14,0.0,0.06,0.0,0.0,0.0,18.85,-28.88,0.010577912756994629,1.0,0
-8.61,-5.24,-1.0,0.0,-0.01,-0.03,55.11,14.24,10.74,-34.86,-6.45,0.010577760441216739,1.0,0
-9.86,0.86,-2.47,-0.05,-0.06,-0.01,54.2,-11.02,11.61,-70.07,-27.65,0.01057775788843834,1.0,0
-10.04,-13.33,-9.72,0.0,-0.11,0.0,0.0,0.0,0.0,-11.83,-30.31,0.010577744273620203,1.0,0
-8.27,-4.97,0.56,0.02,0.13,-0.04,49.15,15.86,8.14,-36.18,-0.54,0.010577312003144403,1.0,0
-8.61,-4.63,-0.7,0.0,0.11,0.05,49.87,19.8,11.61,-36.07,-6.89,0.01057714607254838,1.0,0
-8.74,-4.49,1.93,-0.11,0.18,0.0,57.63,15.32,0.0,-37.03,9.92,0.010577086507719036,1.0,0
-8.6,-4.74,-1.24,0.03,0.0,0.02,53.48,19.44,17.16,-34.69,-9.5,0.010577066085491832,1.0,0
-8.94,-4.86,-0.41,0.12,-0.22,0.09,49.69,20.34,12.48,-35.13,-4.9,0.010576589566857093,1.0,0
-2.62,-6.35,0.84,-0.06,0.09,-0.01,0.0,0.0,0.0,2.66,6.44,0.010576551275181086,1.0,0
-9.8,-15.21,-10.04,0.15,-0.01,0.18,0.0,0.0,0.0,-7.03,-30.07,0.010576313866789852,1.0,0
-9.42,-6.11,-0.65,-0.04,0.07,0.1,77.66,25.71,-3.38,-34.83,-5.77,0.010576151339898358,1.0,0
-8.56,-12.78,-7.37,0.08,-0.06,-0.03,0.0,0.0,0.0,-7.29,-29.18,0.010575877341683384,1.0,0
-8.86,-5.82,-1.54,-0.03,0.09,0.14,69.54,31.63,7.88,-31.75,-4.22,0.010575833944450577,1.0,0
-9.46,-4.75,-1.7,0.16,-0.18,0.01,54.02,19.62,15.94,-36.58,-5.4,0.010575651846258017,1.0,0
-10.35,-4.38,-0.24,0.02,-0.01,0.02,80.36,18.01,3.38,-41.58,-1.34,0.010575535269377732,1.0,0
-1.36,0.77,9.21,0.09,-0.16,0.01,22.45,24.82,-95.17,-9.27,92.72,0.010575382953599843,1.0,0
-1.23,-0.64,-9.27,0.02,-0.18,0.03,-14.52,0.26,35.36,-3.65,-83.54,0.010574964297942177,1.0,0
-1.07,-15.59,-8.29,-0.22,0.22,0.04,0.0,0.0,0.0,18.48,-32.29,0.010574832404391492,1.0,0
-8.24,-5.31,-0.69,0.02,0.03,-0.01,55.29,17.64,15.08,-35.94,-3.08,0.01057397977640576,1.0,0
-9.94,-4.68,0.72,-0.1,0.19,0.01,82.71,16.39,-3.72,-40.98,-0.68,0.010573915106019616,1.0,0
-10.13,-4.61,-0.68,0.08,-0.05,-0.06,76.93,17.11,-1.3,-42.25,-0.93,0.010573727051344121,1.0,0
-0.44,-15.42,-7.44,0.01,-0.11,-0.01,0.0,0.0,0.0,23.8,-28.08,0.01057348794110062,1.0,0
-9.92,-4.94,0.19,0.01,0.0,-0.02,78.56,24.82,2.34,-43.27,-1.9,0.010572909311329863,1.0,0
-0.39,-15.51,-7.28,0.01,-0.12,0.03,0.0,0.0,0.0,22.93,-28.4,0.010572868466875458,1.0,0
-10.14,-4.38,0.17,-0.12,0.11,0.0,86.49,16.93,-0.08,-42.05,-0.55,0.010572836131682386,1.0,0
-6.44,-3.42,5.72,0.09,0.11,-0.02,54.56,31.99,-31.37,-27.44,46.39,0.010572799541858649,1.0,0
-9.99,-4.54,-0.7,-0.13,-0.08,0.0,85.23,20.34,-1.3,-40.67,0.76,0.010572777417779178,1.0,0
-5.3,-2.0,7.73,0.06,-0.14,0.06,50.96,18.01,-47.67,-24.25,62.91,0.010572740827955437,1.0,0
-1.58,0.92,10.24,0.11,-0.27,0.01,39.22,21.77,-0.69,-10.31,89.64,0.010572168154667619,1.0,0
-8.27,-4.84,-0.62,0.04,-0.11,0.05,62.68,37.54,22.19,-35.45,-4.46,0.010571823529583566,1.0,0
-9.17,-4.79,-0.69,-0.09,0.11,-0.04,58.17,39.51,19.93,-35.78,-4.63,0.010571568251743525,1.0,0
-8.23,-4.79,-0.6,-0.05,0.0,-0.01,49.87,15.14,9.52,-36.69,-1.65,0.010571535065624322,1.0,0
-9.94,-4.46,0.22,-0.06,0.13,-0.05,85.77,23.74,1.3,-41.83,0.8,0.010571323185017089,1.0,0
-8.65,-4.8,-1.78,0.05,0.03,0.0,67.55,35.21,22.01,-37.24,-10.71,0.010571138534046128,1.0,0
-10.11,-4.33,0.74,0.09,0.03,-0.21,74.23,14.78,2.34,-40.98,-3.01,0.010570744555246332,1.0,0
-10.39,-4.96,-0.33,-0.16,0.12,0.01,83.25,22.31,0.6,-39.58,-1.57,0.010570706263570328,1.0,0
-8.69,-4.95,-0.43,-0.18,0.2,0.12,52.22,18.54,12.48,-35.76,-5.73,0.01057066712096819,1.0,0
-8.75,-5.13,-0.52,0.0,0.13,0.06,49.87,19.8,11.61,-35.86,-7.27,0.010570375253304409,1.0,0
-8.58,-4.68,0.04,0.0,-0.02,0.02,60.16,40.77,20.11,-36.11,-1.11,0.010570364191264676,1.0,0
-6.75,-4.15,6.21,0.0,0.02,0.0,56.01,30.19,-27.21,-30.13,44.61,0.010570233999566254,1.0,0
-8.02,-4.23,-4.43,-0.05,0.12,-0.02,51.5,28.22,46.8,-33.12,-31.53,0.010570188049555049,1.0,0
-8.26,-4.98,-1.63,0.04,0.06,0.0,53.48,19.44,17.16,-34.66,-9.13,0.010568709139935087,1.0,0
-10.06,-13.52,-10.28,-0.02,-0.15,0.01,0.0,0.0,0.0,-10.29,-32.1,0.010568150081465402,1.0,0
-8.57,-5.36,-0.87,-0.03,0.01,-0.02,48.97,16.04,9.69,-35.21,-3.68,0.01056785225731869,1.0,0
2.82,-16.67,-9.11,0.12,0.11,-0.01,-20.92,32.97,-15.95,29.06,-27.31,0.01056765824616026,2.0,0
-8.73,-4.67,-1.79,-0.17,0.1,-0.06,69.0,35.21,24.09,-37.02,-10.98,0.010567619954484256,1.0,0
-10.38,-1.1,-3.72,-0.15,0.07,0.0,65.2,-2.77,23.14,-54.75,-33.7,0.010567510185013038,1.0,0
-4.16,-3.07,-8.08,0.01,0.02,0.0,28.95,13.71,46.63,-12.23,-63.86,0.010567290646070603,1.0,0
-8.44,-3.38,3.34,-0.13,0.24,-0.07,59.98,18.01,-9.88,-37.76,30.97,0.010567008138594295,1.0,0
-9.51,-14.0,-9.37,0.01,-0.04,-0.03,0.0,0.0,0.0,-7.63,-27.76,0.010566878797822008,1.0,0
-8.61,-5.04,-0.82,0.01,-0.08,0.0,54.38,36.11,22.53,-34.82,-5.31,0.010566836251515336,1.0,0
-8.69,-6.06,-0.05,-0.18,0.13,0.16,67.01,31.63,2.68,-30.28,-1.18,0.01056658182460143,1.0,0
2.58,-14.75,-7.58,-0.13,0.31,0.03,0.0,0.0,0.0,25.89,-25.92,0.010566551191260626,1.0,0
-10.57,-4.45,0.23,0.06,-0.06,0.1,79.28,15.14,-2.5,-41.73,0.39,0.010566278043971783,1.0,0
-10.24,-4.88,0.65,0.04,0.03,-0.15,80.9,13.88,2.16,-41.73,-0.7,0.010566106156892824,1.0,0
-1.4,-0.78,-9.93,0.05,-0.16,0.0,-6.58,-2.59,36.06,-5.27,-81.74,0.010565775146626908,1.0,0
-9.02,2.2,-4.28,0.02,-0.1,0.04,46.81,-15.14,20.45,-63.74,-64.5,0.0105657317493941,1.0,0
1.76,-16.8,-9.04,-0.05,-0.05,0.02,-22.87,32.79,-18.19,25.48,-29.43,0.010565493490076731,1.0,0
-1.26,-15.9,-8.02,0.0,-0.1,-0.06,0.0,0.0,0.0,20.0,-32.64,0.01056538542245778,1.0,0
-10.19,3.13,-1.83,0.02,0.03,-0.04,57.63,-25.71,11.7,-75.57,-52.67,0.010564691066732874,2.0,0
-9.62,-14.13,-9.33,0.02,-0.12,-0.08,0.0,0.0,0.0,-8.5,-28.7,0.010564685110249938,1.0,0
-0.95,1.19,8.99,0.05,-0.1,0.03,-34.17,-153.13,187.97,-8.8,94.97,0.010564622992642197,2.0,0
-0.99,0.41,-10.09,0.14,-0.15,0.02,8.38,-9.94,41.43,-5.88,-88.37,0.010564356652762424,1.0,0
-0.23,-15.56,-7.73,0.04,0.17,-0.11,0.0,0.0,0.0,23.58,-29.09,0.010564110735109853,1.0,0
3.24,-16.63,-9.12,-0.05,-0.11,-0.04,-8.99,31.72,9.95,27.01,-29.22,0.010563906512837822,1.0,0
-8.86,-3.42,2.72,0.01,0.01,-0.01,65.75,27.33,0.17,-42.13,21.02,0.01056341467753268,1.0,0
-8.47,-4.72,-0.26,0.01,-0.06,0.01,59.07,38.97,22.88,-35.87,-3.62,0.010563338094180669,1.0,0
-1.13,0.09,9.17,0.0,0.0,0.0,245.96,252.61,171.67,-8.91,93.41,0.010563319373805731,1.0,0
-0.94,-0.36,-10.48,-0.06,-0.01,0.0,4.59,-6.9,38.47,-2.93,-86.24,0.010563226622857184,1.0,0
-8.94,-4.9,-1.4,0.05,0.09,-0.12,53.84,34.5,22.71,-35.4,-6.59,0.01056302410243742,1.0,0
-8.77,-5.12,-1.06,0.0,0.08,0.01,56.55,36.83,20.11,-35.44,-8.71,0.010562983257983011,1.0,0
-9.51,-3.86,-2.24,-0.02,0.12,-0.07,56.55,18.89,14.9,-34.83,-6.85,0.01056274925329631,1.0,0
-10.11,-5.48,0.68,0.0,0.12,-0.13,80.9,13.88,2.16,-41.93,-0.79,0.010562396118950924,1.0,0
3.0,-16.49,-7.69,-0.06,0.11,0.09,-47.09,20.96,-14.07,31.09,-28.86,0.010562031071639666,3.0,0
-5.04,-3.04,7.47,0.02,-0.12,0.04,46.09,22.85,-39.86,-22.3,58.88,0.01056149158447105,1.0,0
-9.02,-3.94,-0.34,0.03,-0.06,0.02,63.4,34.67,20.11,-37.44,-5.34,0.010561402237227038,1.0,0
-9.66,-3.84,3.04,0.07,0.01,0.0,56.55,15.68,9.69,-34.86,-3.87,0.010561361392772632,1.0,0
-8.81,-5.16,-1.77,0.0,-0.01,-0.06,51.86,17.11,10.4,-34.92,-7.58,0.010561202269585675,1.0,0
-6.51,-3.35,6.23,0.21,-0.35,0.02,54.56,30.55,-30.68,-28.51,47.38,0.01056114015197793,1.0,0
-3.17,0.87,10.23,0.0,0.01,0.0,28.95,-14.78,12.56,-17.92,87.83,0.010560826160234682,1.0,0
-10.08,-4.55,-0.12,-0.09,0.04,0.01,84.33,23.74,7.19,-40.73,-4.0,0.010560191369339118,1.0,0
-8.76,-4.46,0.16,0.01,-0.05,0.01,59.44,30.02,12.82,-36.69,1.08,0.010560139462844977,1.0,0
-10.3,-4.12,-0.34,0.02,-0.13,-0.02,69.9,20.87,-1.12,-41.21,-3.58,0.010559836533141465,1.0,0
-8.59,-4.84,-0.52,-0.01,-0.07,0.02,63.76,36.47,18.03,-33.42,-3.47,0.010559777819238256,1.0,0
-8.51,-5.05,-0.83,0.09,0.0,0.12,54.74,20.7,13.86,-35.95,-7.32,0.010559707192369178,1.0,0
-8.53,-5.3,-0.2,-0.09,0.03,0.03,54.74,20.34,10.4,-35.36,-0.64,0.010559644223835301,1.0,0
-10.54,0.35,-2.9,-0.01,0.12,-0.02,50.24,-7.43,14.38,-61.29,-35.49,0.010559596571971828,1.0,0
-10.49,-4.51,-3.08,0.08,0.02,0.16,82.17,19.8,1.64,-41.65,-0.77,0.010559550621960623,1.0,0
-8.91,-6.03,-0.62,0.02,0.0,0.07,67.91,30.37,5.98,-30.75,-3.14,0.010559283431154715,1.0,0
-7.34,-2.41,6.22,0.0,0.21,0.0,67.19,31.99,-18.89,-35.12,50.1,0.010558683528230622,1.0,0
-10.27,-4.34,-0.33,-0.13,-0.01,0.03,87.94,20.87,2.34,-42.51,-4.78,0.010558595882838875,1.0,0
0.15,-1.08,-10.98,-0.1,0.17,-0.05,-31.83,11.02,31.55,-0.28,-84.49,0.010558595882838875,1.0,0
-9.97,-4.8,0.1,0.0,-0.16,0.0,87.94,20.87,3.03,-41.21,-0.62,0.01055849377170286,1.0,0
-8.36,-5.26,-0.96,-0.01,-0.05,-0.01,57.27,18.89,13.86,-33.61,-8.98,0.010558406977237245,1.0,0
-8.99,-5.05,-0.62,0.0,-0.07,0.02,63.04,36.83,18.03,-35.26,-2.84,0.010557869191920897,1.0,0
-6.2,-1.18,7.0,-0.03,0.02,-0.05,54.74,19.62,-40.9,-31.66,61.66,0.01055774665855768,1.0,0
-10.14,0.64,-2.54,0.04,0.05,0.06,55.65,-8.51,14.04,-69.11,-25.24,0.01055771517429074,1.0,0
-9.34,-10.47,-9.28,-0.01,-0.05,0.03,0.0,0.0,0.0,-15.94,-39.17,0.010557611361302458,1.0,0
-0.57,-15.71,-8.73,-0.04,0.02,-0.08,0.0,0.0,0.0,16.94,-30.07,0.010557465852933635,1.0,0
-8.84,-5.23,-0.51,-0.04,0.05,-0.05,54.93,37.0,22.01,-34.73,-5.75,0.0105574496853371,1.0,0
-9.92,-14.01,-9.92,-0.01,0.05,0.03,0.0,0.0,0.0,-8.18,-30.55,0.01055738331309869,1.0,0
-9.4,-10.25,-5.82,0.0,-0.12,-0.22,0.0,0.0,0.0,-16.2,-25.27,0.010556491542510819,1.0,0
-6.57,-3.45,-1.07,-0.01,0.01,0.0,56.19,16.75,14.9,-34.5,-7.2,0.010556416661011075,1.0,0
-9.03,-5.2,-0.57,-0.13,0.18,-0.09,54.38,17.82,12.13,-37.45,-3.78,0.010556329015619328,1.0,0
-1.09,-0.74,-11.34,0.02,-0.08,0.0,-28.23,10.3,33.28,-2.82,-82.76,0.010556185209102772,1.0,0
-2.69,-5.74,1.18,0.05,-0.06,-0.02,0.0,0.0,0.0,3.69,11.14,0.010556180103545972,1.0,0
-9.84,-4.68,-1.15,0.04,-0.14,0.03,87.22,22.31,9.61,-39.25,-5.87,0.010556177550767574,1.0,0
-9.06,-5.22,-0.35,0.0,0.0,0.0,62.32,34.67,16.64,-34.53,-2.13,0.010556127346125696,1.0,0
-7.62,-11.68,-7.97,-0.06,0.17,-0.14,33.56,1.43,8.75,-7.19,-30.21,0.01055585249698459,1.0,0
-8.65,-5.39,-0.68,0.04,0.04,0.06,49.15,33.78,20.97,-33.58,-9.31,0.0105546195050172,1.0,0
-8.61,-5.21,-0.35,0.0,0.14,-0.07,55.47,31.81,16.29,-36.36,-2.81,0.010554502928136915,1.0,0
-8.42,-4.96,-0.15,0.03,0.09,-0.01,47.53,15.32,8.32,-34.73,-0.28,0.010554090228962185,1.0,0
-10.02,-3.91,-0.55,0.01,-0.12,-0.07,69.9,20.87,-1.12,-41.2,-3.49,0.01055398811782617,1.0,0
-9.09,-3.77,1.53,-0.02,-0.01,-0.02,62.68,32.17,9.01,-42.15,12.2,0.010553706461275993,1.0,0
-1.11,-0.49,-10.3,0.07,-0.2,0.01,5.14,-6.36,39.0,-3.28,-86.12,0.010553691995531727,1.0,0
-1.24,0.72,9.22,-0.03,0.04,0.0,-7.3,251.54,-278.42,-9.9,89.74,0.010553542232532236,1.0,0
-9.56,-4.72,0.54,-0.14,0.06,-0.01,81.44,17.64,5.8,-40.74,-3.99,0.010553100601868967,1.0,0
-8.65,-5.42,-2.06,-0.23,0.24,0.02,47.35,18.37,14.38,-33.72,-11.18,0.010552892124966271,1.0,0
-8.35,-4.93,-0.62,0.04,-0.03,0.06,49.87,17.29,11.96,-34.82,-4.11,0.010552871702739067,1.0,0
-1.1,-15.59,-8.09,-0.03,-0.16,0.01,0.0,0.0,0.0,22.77,-30.05,0.010552829156432394,1.0,0
-9.86,-13.99,-10.0,0.0,0.04,0.01,0.0,0.0,0.0,-8.19,-30.65,0.01055281894531879,1.0,0
-10.4,-4.32,-1.56,-0.09,0.11,0.07,75.31,24.1,4.76,-39.75,-13.55,0.010552658971205702,1.0,0
-5.33,-2.57,7.5,0.04,-0.09,0.02,48.25,21.41,-41.6,-24.15,57.36,0.010552330513718185,1.0,0
-8.44,-5.69,-0.72,-0.04,0.03,-0.05,53.12,16.21,14.04,-34.83,-7.71,0.010552155222934689,1.0,0
-3.69,1.04,8.32,0.01,0.11,-0.09,49.51,9.76,-71.94,-23.73,84.86,0.010552026733088537,1.0,0
-8.36,-4.63,-0.65,0.1,-0.03,0.0,50.05,18.54,11.78,-36.18,-4.9,0.010551951000662658,1.0,0
-10.91,1.02,-1.81,-0.06,-0.04,0.0,63.76,-14.6,16.89,-64.03,-44.08,0.010551796983032501,1.0,0
-4.9,-2.61,6.98,-0.06,-0.18,-0.01,47.53,24.28,-44.03,-23.2,58.14,0.01055153574870953,1.0,0
-9.03,-5.32,-1.05,-0.01,-0.02,0.02,59.44,36.83,19.76,-33.0,-4.79,0.010551075397671326,1.0,0
-8.68,-12.52,-9.99,0.0,0.18,0.06,33.38,2.68,10.98,-7.86,-33.14,0.010550962224495575,1.0,0
-10.16,-4.43,0.49,0.03,0.07,-0.01,84.51,17.11,-0.26,-42.04,-2.13,0.010550626108672856,1.0,0
-10.3,-5.0,0.39,-0.04,0.0,0.04,89.02,20.16,4.42,-41.05,-1.0,0.010550411675287225,1.0,0
-0.4,-15.62,-7.8,0.02,0.16,0.01,0.0,0.0,0.0,22.76,-31.24,0.010550195540049323,1.0,0
-9.82,-4.07,-0.52,0.13,-0.27,0.01,79.64,22.67,4.42,-41.45,-0.4,0.010550175968748254,1.0,0
-9.78,-4.73,0.11,-0.04,0.13,0.01,78.73,17.47,2.5,-40.32,-2.82,0.010549677326034044,1.0,0
-10.39,-3.08,2.75,0.1,-0.12,-0.05,74.41,11.02,1.12,-45.51,-0.2,0.010549599891755898,1.0,0
-8.89,-9.49,-8.3,-0.04,-0.04,0.0,0.0,0.0,0.0,-14.25,-34.89,0.010549493525989218,1.0,0
-8.32,-11.83,-9.28,0.01,-0.07,0.04,29.11,5.91,13.72,-8.56,-32.79,0.01054881874156538,1.0,0
-8.85,-5.09,-0.13,-0.07,0.08,0.03,56.55,17.47,8.32,-35.34,-0.18,0.010548718332281631,1.0,0
-10.15,-4.3,-0.16,0.0,0.01,0.0,81.62,13.53,-4.42,-42.39,0.0,0.010548434122953053,1.0,0
-11.28,1.48,-3.04,-0.11,-0.05,-0.01,63.76,-14.6,16.89,-64.25,-43.53,0.010548165230294879,1.0,0
-10.01,-4.53,0.66,-0.08,0.07,-0.01,87.4,21.41,4.59,-43.79,7.08,0.010547654674614802,1.0,0
-8.23,-12.11,-9.02,0.02,0.04,-0.07,32.31,4.48,9.26,-7.34,-32.24,0.010547464067160905,1.0,0
-10.06,-13.29,-9.94,0.04,0.1,-0.05,0.0,0.0,0.0,-10.72,-30.71,0.010547430881041701,1.0,0
-6.86,-3.4,5.68,-0.09,0.23,-0.01,56.01,31.63,-29.64,-29.58,45.7,0.010547060728173643,1.0,0
-2.21,-6.39,0.97,0.01,0.0,0.0,0.0,0.0,0.0,-5.43,10.96,0.010546723761424792,1.0,0
-10.21,0.16,-2.25,0.0,0.08,0.02,53.66,-6.54,14.21,-65.26,-28.4,0.010546266814091123,1.0,0
2.81,-16.8,-9.08,0.11,0.09,0.0,-20.92,32.97,-15.95,29.03,-27.21,0.010546190230739112,2.0,0
-8.05,-12.04,-9.04,-0.13,0.0,-0.09,29.11,5.55,12.69,-6.61,-32.9,0.010546073653858828,1.0,0
6.11,-12.36,-6.87,0.1,-0.12,0.06,0.0,0.0,0.0,48.96,-43.76,0.0105458924065924,3.0,0
-2.74,-6.07,1.83,-0.03,0.08,-0.01,0.0,0.0,0.0,2.41,5.98,0.010545643936161427,1.0,0
-10.23,-4.23,0.4,0.0,0.03,0.0,84.15,16.75,1.82,-41.9,-0.22,0.010545633725047826,1.0,0
-5.18,-2.98,7.22,-0.04,0.03,-0.07,48.07,24.1,-44.2,-22.27,58.7,0.010545546930582211,1.0,0
-9.43,-3.69,-1.33,0.01,-0.06,0.09,55.29,30.55,25.13,-42.27,-13.36,0.010545456732412067,1.0,0
-2.02,1.53,10.08,-0.1,0.18,-0.01,-17.22,-22.67,-12.04,-14.11,92.45,0.010545411633326993,1.0,0
-9.61,-13.94,-10.15,0.04,0.02,0.08,0.0,0.0,0.0,-7.64,-31.02,0.010545331646270448,1.0,0
-4.79,-3.03,7.7,0.0,-0.08,-0.02,46.45,21.77,-42.99,-20.74,59.89,0.010545268677736572,1.0,0
-10.81,3.1,-2.71,-0.01,0.08,0.0,55.11,-24.28,13.43,-74.88,-53.16,0.01054507721935654,2.0,0
4.83,-13.27,-6.93,-0.15,0.23,-0.12,0.0,0.0,0.0,43.7,-38.86,0.01054491979802185,3.0,0
-8.91,-4.79,-1.48,-0.19,0.02,-0.03,52.4,20.52,11.26,-36.35,-7.5,0.010543684253276061,1.0,0
-2.99,1.95,13.57,-0.06,0.22,-0.04,16.32,2.41,2.5,-15.25,91.96,0.010543662129196593,1.0,0
-9.18,-5.09,-1.2,0.02,-0.11,0.01,58.35,17.11,10.74,-35.43,-1.7,0.010543467267112028,1.0,0
-5.93,-1.22,7.23,-0.01,0.01,-0.01,63.22,22.31,-30.33,-29.94,64.55,0.010543365155976012,1.0,0
-4.43,-1.8,8.34,-0.04,-0.04,-0.03,43.74,19.8,-45.59,-19.93,64.64,0.010542957562358082,1.0,0
-10.44,-3.62,-0.39,0.06,-0.12,-0.07,79.81,11.38,2.5,-45.35,-0.05,0.010542621446535366,1.0,0
-4.3,0.71,8.61,-0.03,-0.17,-0.02,55.11,13.17,-71.42,-25.32,82.06,0.01054237467795666,1.0,0
-9.84,-13.91,-9.47,-0.09,-0.15,0.02,0.0,0.0,0.0,-8.09,-29.32,0.01054232021868412,1.0,0
-3.95,0.88,8.65,0.0,-0.08,-0.03,49.51,9.05,-72.29,-23.35,84.67,0.010542296392752382,1.0,0
-8.27,-7.13,-3.33,0.05,-0.05,0.02,52.58,16.39,13.17,-34.45,-6.08,0.010542033456577143,1.0,0
-10.33,-4.51,-0.27,-0.03,-0.1,-0.05,81.44,17.64,5.8,-40.68,-3.81,0.010541563745351472,1.0,0
-1.6,-1.09,-10.23,-0.01,0.01,0.1,-27.69,9.76,33.45,-5.37,-80.67,0.010541297405471696,1.0,0
-8.28,-5.01,-0.56,-0.05,-0.07,0.02,50.42,19.26,9.01,-36.88,-0.16,0.010541117009131403,1.0,0
-8.53,-5.28,-0.62,0.0,0.09,-0.1,61.06,33.78,19.59,-39.21,-1.48,0.010541088928568997,1.0,0
-10.22,-4.4,0.12,0.04,-0.13,0.02,86.86,20.16,3.38,-41.61,1.35,0.01054104723318846,1.0,0
-10.18,-4.38,0.8,0.01,0.11,0.08,75.13,16.39,-0.6,-42.61,-0.68,0.010541031065591924,1.0,0
-5.91,-2.63,7.8,0.11,-0.18,0.01,55.65,24.46,-40.39,-29.41,58.37,0.010540895768336701,1.0,0
-0.16,-15.63,-7.41,0.03,-0.14,0.0,0.0,0.0,0.0,22.34,-28.1,0.01054071622292254,1.0,0
-8.34,-12.01,-9.11,-0.13,0.12,-0.07,29.46,6.27,12.35,-6.66,-32.61,0.010540527317320914,1.0,0
-8.18,-12.07,-9.22,-0.12,0.0,-0.09,29.11,5.55,12.69,-6.61,-32.88,0.01053963214302851,1.0,0
-9.02,-10.48,-9.18,0.1,-0.03,0.09,0.0,0.0,0.0,-14.43,-34.25,0.01053911903457003,1.0,0
-1.6,-0.69,-9.98,0.05,-0.17,0.01,-6.58,-2.59,36.06,-5.42,-81.65,0.01053744866657004,1.0,0
0.85,-14.68,-6.95,0.1,-0.12,0.06,0.0,0.0,0.0,26.74,-29.19,0.010537172115576667,1.0,0
-10.22,-13.88,-9.98,-0.03,0.04,0.0,0.0,0.0,0.0,-8.85,-29.87,0.010536661559896587,1.0,0
-8.55,-5.32,-0.69,-0.03,0.12,-0.03,54.38,16.75,12.48,-33.93,-6.64,0.010536442020954155,1.0,0
-0.15,-15.25,-7.94,-0.1,-0.05,0.01,0.0,0.0,0.0,27.33,-28.92,0.01053623694775599,1.0,0
0.41,-15.73,-7.83,-0.01,-0.02,0.05,0.0,0.0,0.0,30.4,-31.59,0.010536210569045853,1.0,0
-9.11,-4.76,-1.46,-0.01,-0.07,0.01,57.81,19.07,14.04,-35.31,-2.68,0.010536002092143153,1.0,0
-9.96,-13.92,-9.71,0.05,0.0,0.06,0.0,0.0,0.0,-8.6,-30.25,0.010535815739319925,1.0,0
-8.56,-5.09,-0.23,0.01,0.0,-0.08,56.19,19.98,12.13,-35.37,-3.77,0.010535292419747846,1.0,0
-9.8,-13.6,-11.08,0.0,-0.15,0.0,0.0,0.0,0.0,-8.5,-34.38,0.010534980980782996,1.0,0
-10.03,-4.32,0.28,-0.05,0.07,0.03,81.26,14.6,-3.72,-43.85,7.21,0.010534850789084577,1.0,0
-10.08,-4.86,0.56,0.0,-0.05,0.0,81.08,15.14,-4.59,-42.22,0.6,0.010534815901113104,1.0,0
-9.23,-4.95,0.07,0.1,0.0,0.02,56.37,15.5,10.22,-38.32,-7.21,0.010534693367749887,1.0,0
-9.57,-14.0,-10.42,0.01,0.09,-0.18,0.0,0.0,0.0,-7.0,-29.69,0.01053462529365921,1.0,0
-8.81,-5.16,-0.65,0.0,0.11,0.08,49.87,19.8,11.61,-35.79,-7.1,0.010534591256613872,1.0,0
-10.54,0.35,-2.9,-0.01,0.12,-0.02,50.24,-7.43,14.38,-61.27,-35.57,0.010533930087008168,1.0,0
-9.85,-4.84,0.02,-0.02,0.06,0.0,83.97,23.74,6.84,-39.22,-3.59,0.010533528449873174,1.0,0
-8.04,-12.43,-9.05,0.02,-0.12,0.02,31.07,7.16,11.49,-7.02,-32.67,0.010533516536907307,1.0,0
1.87,-16.63,-7.51,0.09,-0.13,-0.01,-15.75,30.28,-20.93,27.63,-28.63,0.010532727728381586,1.0,0
-10.08,-4.3,-0.12,0.06,-0.15,0.03,86.86,20.16,3.38,-41.61,0.95,0.010532632424654638,1.0,0
-0.5,-15.66,-8.82,-0.02,0.04,-0.03,0.0,0.0,0.0,19.49,-31.9,0.010532215470849243,1.0,0
1.9,0.96,-10.3,-0.06,-0.06,0.0,-6.4,-12.09,42.12,7.72,-99.08,0.010532071664332687,4.0,0
-8.71,-5.45,-1.0,0.03,0.01,-0.05,50.42,17.82,11.09,-36.55,-3.64,0.010532034223582815,1.0,0
-8.17,-12.1,-9.51,-0.11,0.16,0.02,29.28,5.73,12.52,-6.39,-34.25,0.010532026565247612,1.0,0
-8.38,-5.08,-0.46,-0.01,0.01,-0.05,50.42,20.7,14.21,-35.89,-8.84,0.010531847870759586,1.0,0
-8.57,-4.8,0.06,-0.01,0.0,-0.07,50.24,18.01,9.88,-35.03,-4.73,0.010531670027197692,1.0,0
-1.13,-1.25,-10.32,0.0,0.03,0.0,9.1,-2.77,40.04,-4.55,-80.08,0.010531059913159998,1.0,0
