v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_deep_svdd,anomaly_vote_count,GERCEK_ETIKET_label
-11.42,1.05,0.46,-0.11,0.44,0.25,66.11,-14.78,11.87,-67.61,-33.96,0.00031092410735789397,4.0,0
-1.01,1.32,9.5,0.0,0.0,0.0,-237.48,-17.11,-271.66,-8.81,94.78,0.000310916715447573,1.0,0
1.34,-15.2,-8.71,0.22,-0.09,0.18,0.0,0.0,0.0,47.47,-19.81,0.00031090587876351014,3.0,0
-0.97,1.35,9.5,0.0,0.0,0.0,-249.93,-14.42,-261.43,-8.72,94.99,0.0003109016086793927,1.0,0
-0.99,1.36,9.51,0.0,0.0,0.0,-250.83,-14.24,-260.57,-8.78,94.81,0.0003108943244182511,1.0,0
-1.11,0.82,9.42,0.0,0.0,0.0,-204.47,160.13,120.7,-8.29,91.73,0.00031089227908384187,1.0,0
-1.0,1.34,9.5,0.0,0.0,0.0,-251.73,-13.35,-261.43,-8.79,94.83,0.00031088718368934876,1.0,0
-8.69,-4.92,-0.31,0.0,0.0,0.0,64.13,37.18,17.32,-35.22,-2.83,0.00031088546130247783,1.0,0
-0.99,1.35,9.51,0.0,0.0,0.0,-251.73,-14.42,-263.17,-8.79,94.84,0.0003108819806456762,1.0,0
-1.02,1.33,9.51,0.0,0.0,0.0,-250.65,-13.71,-262.47,-8.8,94.82,0.00031088126298448,1.0,0
-2.45,1.31,10.06,0.01,0.0,0.0,15.6,3.13,4.24,-15.27,91.01,0.0003108776029123793,1.0,0
-4.33,-7.2,1.58,0.1,-0.19,0.03,0.0,0.0,0.0,9.44,-0.01,0.00031087211280422827,1.0,0
-10.01,2.72,-5.65,-0.21,0.03,-0.17,52.76,-24.46,20.19,-67.46,-72.48,0.0003108705339495966,3.0,0
3.06,-16.35,-8.98,-0.24,0.25,-0.07,-48.34,22.94,-5.31,27.32,-32.3,0.0003108701751189985,5.0,0
-1.0,1.37,9.48,0.0,0.0,0.0,-251.55,-13.17,-261.26,-8.79,94.82,0.0003108672685911538,1.0,0
-1.0,1.36,9.52,0.0,0.0,0.0,-251.55,-14.24,-261.61,-8.78,94.86,0.00031085571424589476,1.0,0
-1.31,-14.4,-8.11,-0.78,0.89,-0.23,0.0,0.0,0.0,26.6,-37.67,0.0003108542430404425,5.0,0
-1.14,0.98,9.53,0.0,0.0,0.0,10.19,197.59,-273.05,-8.75,92.4,0.00031085420715738267,1.0,0
-7.37,-2.92,15.5,0.89,0.16,0.49,46.27,-2.59,-48.1,-31.21,66.01,0.0003108529153672295,5.0,0
-6.07,-1.61,7.83,-0.01,0.06,0.01,52.94,20.7,-44.03,-28.55,62.39,0.0003108477840896766,1.0,0
-1.11,1.39,9.56,0.0,0.0,0.0,247.41,252.25,170.28,-8.89,93.73,0.0003108362297444175,1.0,0
-0.67,-1.63,-10.34,0.0,0.0,0.0,1.53,-4.21,40.74,0.4,-80.27,0.000310832533789257,1.0,0
-4.26,-12.15,-4.58,0.88,-1.4,0.49,0.0,0.0,0.0,-4.31,4.34,0.000310831206116044,3.0,0
-8.36,-5.35,-0.42,-0.03,0.04,0.01,56.55,17.11,14.21,-33.55,-6.04,0.00031083099081768517,1.0,0
-4.13,-3.15,-8.74,0.02,0.01,0.0,29.85,13.88,45.76,-12.82,-63.15,0.0003108297349105918,1.0,0
-10.6,-14.9,-9.13,0.14,0.74,-0.25,0.0,0.0,0.0,-9.51,-30.83,0.00031082582365707243,1.0,0
-0.99,1.36,9.5,0.0,0.0,0.0,-250.65,-14.42,-261.08,-8.78,94.85,0.0003108172117227178,1.0,0
-8.67,-5.07,-0.72,-0.01,0.01,0.0,57.45,18.01,14.04,-33.92,-7.99,0.00031081505873912916,1.0,0
-0.98,1.35,9.49,0.0,0.0,0.0,-252.09,-14.42,-261.08,-8.79,94.82,0.00031081459225935166,1.0,0
-4.58,0.59,8.06,0.14,1.47,0.38,35.61,8.51,-49.58,-28.01,75.12,0.00031081394636427504,3.0,0
-9.57,-4.22,2.18,-0.42,0.81,0.1,77.84,23.74,0.26,-40.45,-2.98,0.00031080999922769586,1.0,0
-10.05,-4.53,0.08,0.01,0.0,0.0,87.76,15.32,-3.38,-40.37,0.09,0.00031080056198296566,1.0,0
-8.72,-4.86,-0.72,-0.01,0.0,0.01,62.68,36.83,21.84,-34.97,-4.21,0.0003107871417185964,1.0,0
-10.01,-4.44,-0.28,0.06,-0.02,-0.03,88.3,21.23,5.46,-40.15,-1.26,0.0003107850246180676,1.0,0
-0.81,-16.06,-9.64,-0.12,0.09,-0.03,0.0,0.0,0.0,18.79,-32.4,0.0003107826563361201,1.0,0
-2.22,1.82,10.08,0.0,0.01,0.0,7.84,-13.17,10.31,-15.42,94.03,0.00031077612561923455,1.0,0
-8.61,-4.98,-0.75,0.0,0.01,-0.01,60.88,36.47,20.45,-34.51,-4.91,0.0003107693437209303,1.0,0
-9.84,-4.29,-0.22,-0.07,0.05,0.01,84.15,22.85,2.5,-40.07,-1.61,0.0003107609112018748,1.0,0
-1.02,1.35,9.49,0.0,0.0,0.0,-250.47,-14.96,-261.61,-8.81,94.85,0.00031075247868281926,1.0,0
-0.99,1.35,9.52,0.0,0.0,0.0,-251.19,-14.24,-261.26,-8.76,94.79,0.00031075211985222116,1.0,0
-7.86,-12.71,-8.77,0.0,0.0,0.0,28.57,7.88,9.09,-5.81,-30.56,0.0003107511151265465,1.0,0
-1.0,1.34,9.51,0.0,0.0,0.0,-249.57,-13.35,-261.77,-8.79,94.86,0.00031074447676048147,1.0,0
-1.01,1.34,9.53,0.0,0.0,0.0,-238.02,-19.07,-272.87,-8.81,94.78,0.0003107419649462947,1.0,0
-1.01,1.35,9.51,0.0,0.0,0.0,-251.19,-13.88,-261.61,-8.79,94.83,0.00031073643895508386,1.0,0
-1.02,1.34,9.49,0.0,0.0,0.0,-249.75,-13.88,-262.3,-8.8,94.84,0.00031073206122178695,1.0,0
-9.94,-4.67,-0.28,0.0,0.0,0.06,80.72,24.1,9.61,-39.3,-3.21,0.0003107271093595331,1.0,0
-8.69,-5.0,-0.47,0.0,0.02,0.0,48.07,14.78,9.52,-35.11,-3.82,0.0003107264993475163,1.0,0
-1.0,1.34,9.49,0.0,0.0,0.0,-252.27,-13.53,-261.95,-8.78,94.83,0.0003107232698721333,1.0,0
-0.99,1.35,9.49,0.0,0.0,0.0,-250.47,-14.6,-261.95,-8.8,94.82,0.00031072011216287,1.0,0
-10.31,-4.32,-0.04,0.01,0.03,0.0,82.89,12.99,-2.16,-41.5,-0.43,0.0003107195021508532,1.0,0
-10.19,-5.26,0.25,0.0,0.02,-0.04,89.56,20.34,0.08,-41.33,-1.58,0.0003107191433202551,1.0,0
-2.15,1.26,10.41,0.0,0.01,0.0,3.15,-27.86,-13.95,-14.6,91.72,0.0003107117872929939,1.0,0
-1.0,1.35,9.52,0.0,0.0,0.0,-251.37,-14.06,-263.17,-8.8,94.82,0.0003107088089990296,1.0,0
-0.99,1.33,9.5,0.0,0.0,0.0,-252.09,-14.42,-262.47,-8.78,94.81,0.00031070827075313246,1.0,0
0.39,-18.15,-12.55,-0.02,0.39,0.25,0.0,0.0,0.0,23.5,-23.64,0.00031070550775752704,3.0,0
-1.02,1.35,9.46,0.0,0.0,0.0,-251.01,-14.06,-261.43,-8.79,94.81,0.0003106956040330193,1.0,0
-1.01,1.36,9.44,0.0,0.0,0.0,-251.55,-13.88,-262.99,-8.76,94.83,0.0003106897909773299,1.0,0
-8.71,-4.9,-0.6,0.01,-0.03,0.0,63.4,37.18,19.07,-35.03,-3.66,0.00031068946802979163,1.0,0
-1.01,1.35,9.52,0.0,0.0,0.0,-237.84,-18.19,-272.7,-8.82,94.79,0.0003106868485664254,1.0,0
-8.68,-4.97,-0.31,0.0,0.0,0.0,63.4,35.39,16.98,-35.33,-2.18,0.0003106777342692335,1.0,0
-0.98,1.35,9.51,0.0,0.0,0.0,-251.01,-14.42,-262.47,-8.8,94.84,0.0003106748277413889,1.0,0
-0.41,-1.13,-10.71,-0.09,0.22,-0.02,-31.83,11.02,31.55,-0.55,-84.24,0.0003106746842091496,1.0,0
-10.09,-4.46,0.2,0.0,-0.01,0.0,85.59,15.32,-3.38,-40.4,0.16,0.00031066079746500287,1.0,0
-0.98,1.38,9.49,0.0,0.0,0.0,-251.55,-14.24,-261.61,-8.78,94.86,0.0003106577474049189,1.0,0
-1.0,1.36,9.49,0.0,0.0,0.0,-251.37,-15.14,-261.08,-8.79,94.82,0.00031065107315579414,1.0,0
-0.99,1.36,9.51,0.0,0.0,0.0,-251.01,-15.86,-263.86,-8.72,95.0,0.0003106492431197438,1.0,0
-1.0,1.34,9.49,0.0,0.0,0.0,-251.55,-14.6,-261.61,-8.79,94.82,0.0003106338851701448,1.0,0
-7.9,-12.69,-8.73,0.0,0.0,0.0,28.57,8.24,9.09,-5.8,-30.55,0.00031062322790138103,1.0,0
0.89,-17.41,-13.58,0.41,-0.16,0.7,-29.82,30.46,1.54,21.54,-42.03,0.00031062143374839047,5.0,0
-8.6,-5.07,-0.2,-0.02,0.03,0.0,55.83,17.82,10.4,-34.43,-3.19,0.00031061902958338315,1.0,0
-5.5,-2.91,9.25,-1.7,1.37,-0.55,14.34,1.88,1.99,-21.53,69.03,0.00031061888605114394,5.0,0
-10.18,-4.44,-0.11,-0.01,0.01,0.0,83.25,13.35,-2.5,-41.48,-0.36,0.00031061863486972523,1.0,0
1.28,-17.0,-8.34,0.0,0.01,-0.02,-29.82,27.24,-20.76,27.26,-28.02,0.0003106175224948711,1.0,0
-1.0,1.37,9.47,0.0,0.0,0.0,-251.01,-15.14,-262.82,-8.78,94.85,0.00031061572834188055,1.0,0
-9.27,-0.7,-5.77,-0.24,-0.08,-0.1,53.3,-3.67,23.23,-55.73,-40.62,0.0003106154412774021,1.0,0
-0.99,1.36,9.49,0.0,0.0,0.0,-249.75,-14.6,-262.64,-8.78,94.93,0.0003106138624227704,1.0,0
-9.18,-4.91,-1.07,0.01,0.07,-0.05,46.99,16.93,10.57,-36.09,-3.58,0.00031061228356813874,1.0,0
-9.27,-10.42,-9.03,0.01,0.0,0.02,0.0,0.0,0.0,-14.22,-34.45,0.00031060998705231086,1.0,0
2.03,-16.76,-9.75,-0.04,0.83,0.3,-8.1,35.48,-0.17,50.91,-22.16,0.000310607116407526,5.0,0
-0.97,1.37,9.48,0.0,0.0,0.0,-252.45,-12.63,-262.13,-8.79,94.91,0.0003106030975048272,1.0,0
-8.34,-12.01,-9.11,-0.13,0.12,-0.07,29.46,6.27,12.35,-7.08,-31.77,0.0003105957773606258,1.0,0
-8.58,-4.97,-0.94,0.04,-0.04,0.05,46.81,17.82,10.74,-35.12,-2.13,0.00031058756013992915,1.0,0
-0.98,1.37,9.5,0.0,0.0,0.0,-252.27,-14.24,-261.95,-8.79,94.91,0.00031058386418476863,1.0,0
-1.0,1.35,9.47,0.0,0.0,0.0,-252.99,-13.88,-261.61,-8.79,94.83,0.00031058318240663224,1.0,0
-0.99,1.34,9.48,0.0,0.0,0.0,-250.65,-15.14,-262.47,-8.79,94.82,0.00031057299161764597,1.0,0
-0.99,1.33,9.5,0.0,0.0,0.0,-252.09,-14.42,-262.47,-8.78,94.82,0.00031056111432484863,1.0,0
-1.0,1.34,9.5,0.0,0.0,0.0,-251.55,-14.24,-262.64,-8.79,94.82,0.00031055860251066186,1.0,0
-8.56,-5.01,-0.31,0.0,-0.01,0.0,53.48,31.63,16.46,-35.09,-3.28,0.00031054202453702933,1.0,0
-5.05,-2.74,7.83,0.0,0.06,0.0,48.97,23.2,-43.34,-22.48,58.16,0.00031053093667154783,1.0,0
-1.01,1.37,9.49,0.0,0.0,0.0,-251.19,-14.24,-262.64,-8.79,94.87,0.0003105278866114639,1.0,0
3.17,-16.61,-8.86,-0.09,0.08,0.12,-21.63,33.33,-16.64,25.39,-22.08,0.00031052512361585846,3.0,0
-9.91,-5.89,0.83,0.08,-0.23,-0.03,80.36,14.06,-3.55,-42.39,0.76,0.00031051798288695613,1.0,0
-0.36,-15.58,-8.68,-0.14,-0.18,-0.11,0.0,0.0,0.0,18.09,-32.86,0.00031049799602264155,1.0,0
-0.99,1.36,9.49,0.0,0.0,0.0,-249.39,-14.96,-263.33,-8.79,94.92,0.00031049674011554817,1.0,0
-1.0,1.37,9.47,0.0,0.0,0.0,-251.01,-15.14,-262.82,-8.78,94.85,0.00031049623775271086,1.0,0
-0.99,1.37,9.5,0.0,0.0,0.0,-251.01,-13.71,-262.82,-8.79,94.82,0.00031049089117679904,1.0,0
-2.24,-18.78,-9.11,0.07,-0.03,-0.12,0.0,0.0,0.0,10.64,-19.82,0.0003104873746369376,1.0,0
-1.01,1.36,9.51,0.0,0.0,0.0,-238.38,-19.44,-271.49,-8.81,94.78,0.0003104837145648369,1.0,0
-0.99,1.35,9.49,0.0,0.0,0.0,-250.47,-14.6,-261.95,-8.8,94.82,0.00031048357103259763,2.0,0
-1.0,1.34,9.5,0.0,0.0,0.0,-252.09,-14.06,-262.82,-8.8,94.8,0.0003104823868916239,1.0,0
-1.01,1.34,9.53,0.0,0.0,0.0,-238.02,-19.07,-272.87,-8.81,94.78,0.00031048156158124823,1.0,0
-0.98,1.35,9.51,0.0,0.0,0.0,-250.29,-13.71,-263.51,-8.79,94.81,0.0003104640865311204,1.0,0
-1.0,1.36,9.52,0.0,0.0,0.0,-251.19,-14.6,-262.99,-8.79,94.83,0.00031046157471693365,1.0,0
-10.09,-4.05,-0.67,0.0,0.16,0.17,80.36,20.52,-1.12,-40.75,-2.24,0.00031046110823715616,1.0,0
-9.77,-1.44,-3.02,0.08,-0.13,0.13,50.42,2.06,11.09,-55.93,-18.51,0.0003104578787617732,1.0,0
-1.05,1.14,9.38,0.0,0.0,0.0,1.71,3.13,-70.04,-9.19,93.72,0.00031045507988310795,1.0,0
-10.01,-4.73,-0.3,0.01,0.06,0.0,84.33,20.87,2.68,-40.35,-1.53,0.00031045357279459586,1.0,0
-10.11,-4.08,0.85,-0.03,0.17,0.04,81.26,17.11,-1.99,-41.76,-0.99,0.00031043738953462124,1.0,0
-1.0,1.35,9.52,0.0,0.0,0.0,-251.01,-13.71,-262.47,-8.77,94.87,0.00031043681540566425,1.0,0
-1.0,1.37,9.55,0.0,0.0,0.0,-249.93,-14.78,-261.77,-8.8,94.91,0.0003104322223740085,1.0,0
-10.15,-4.51,-0.33,0.0,0.0,0.0,83.25,18.72,4.07,-41.05,-3.04,0.00031042630166913974,1.0,0
-8.61,-4.68,-0.94,-0.08,0.02,0.01,56.55,18.89,13.52,-34.95,-6.01,0.0003104187303435197,1.0,0
-1.0,1.37,9.51,0.0,0.0,0.0,-250.11,-13.53,-261.95,-8.79,94.83,0.00031041758208560574,1.0,0
-10.32,-4.51,0.24,0.04,-0.01,0.07,79.28,15.14,-2.5,-41.63,0.27,0.00031041661324299083,1.0,0
0.28,-14.97,-6.43,0.07,-0.28,0.0,0.0,0.0,0.0,8.12,-20.23,0.0003104087189698325,1.0,0
-8.71,-4.98,-0.44,-0.01,0.04,0.0,56.91,16.75,11.09,-34.14,-5.74,0.0003103931457218746,1.0,0
-1.0,1.35,9.48,0.0,0.0,0.0,-251.01,-13.35,-260.39,-8.79,94.83,0.0003103886962224581,1.0,0
-1.06,1.26,9.76,0.0,0.0,0.0,-251.55,-13.53,-261.61,-8.78,94.8,0.0003103820937394529,1.0,0
-0.99,1.36,9.51,0.0,0.0,0.0,-251.19,-13.88,-260.57,-8.8,94.84,0.00031038184255803423,1.0,0
-10.46,-3.7,-0.22,0.0,-0.08,0.03,83.43,18.19,2.5,-43.74,-2.3,0.0003103699293821771,3.0,0
-0.99,1.36,9.5,0.0,0.0,0.0,-251.73,-14.42,-261.08,-8.79,94.84,0.0003103680634630669,1.0,0
-0.98,1.34,9.55,0.0,0.0,0.0,-250.83,-14.24,-261.61,-8.79,94.8,0.00031036655637455484,1.0,0
-0.97,1.25,9.85,0.0,0.0,0.0,-252.09,-15.5,-262.13,-8.79,94.88,0.0003103617839276,1.0,0
-0.68,-1.64,-10.34,0.0,0.0,0.0,2.43,-5.09,39.86,0.4,-80.27,0.0003103595950609516,1.0,0
-6.97,9.15,4.79,0.77,-0.7,0.15,56.01,35.93,19.93,-37.94,-1.66,0.00031034545713538614,8.0,1
-9.45,-10.45,-9.5,0.0,0.01,0.0,0.0,0.0,0.0,-14.98,-35.1,0.0003103378858097661,1.0,0
-10.22,-4.37,0.01,0.0,0.02,0.0,84.69,12.63,-3.9,-41.47,0.13,0.0003103329339475122,1.0,0
-8.24,-12.0,-9.63,0.0,0.0,0.0,28.93,6.45,14.58,-8.66,-33.34,0.0003103313192098207,1.0,0
-2.2,1.6,10.02,0.0,0.0,0.0,25.52,-3.85,7.19,-15.78,92.39,0.0003103264391136865,1.0,0
-0.41,-15.39,-6.74,-0.21,1.69,-0.01,0.0,0.0,0.0,33.08,-33.49,0.00031031818600992997,4.0,0
-1.12,0.83,9.48,0.0,0.0,0.0,-203.02,159.41,119.66,-8.28,91.7,0.0003103148847684274,1.0,0
-9.97,-4.54,0.04,-0.03,0.02,0.01,86.67,22.13,1.12,-40.43,-2.0,0.00031030763639034565,1.0,0
-0.98,1.33,9.53,0.0,0.0,0.0,-250.47,-13.88,-262.3,-8.79,94.84,0.0003103075287411662,1.0,0
-10.26,-4.33,0.05,-0.01,0.01,-0.04,86.49,19.44,5.46,-41.74,0.91,0.00031030472986250096,1.0,0
-8.55,-5.14,-0.89,0.0,0.0,0.0,57.27,17.82,13.52,-34.14,-6.55,0.00031030031624614424,1.0,0
-7.99,-12.54,-8.87,0.06,0.0,0.01,28.22,5.73,12.87,-6.89,-29.61,0.00031029794796419674,2.0,0
-1.01,1.36,9.51,0.0,0.0,0.0,-251.55,-13.88,-261.61,-8.82,94.81,0.00031029493378717266,1.0,0
-1.0,1.34,9.5,0.0,0.0,0.0,-252.09,-14.42,-261.77,-8.78,94.84,0.00031029328316642136,1.0,0
-8.55,-4.96,-1.96,0.04,-0.04,0.0,48.97,31.09,20.45,-32.92,-10.27,0.00031029127371507196,1.0,0
-7.88,-12.67,-8.8,0.0,0.0,0.0,28.57,8.24,9.09,-5.8,-30.55,0.0003102874342276722,1.0,0
-10.07,-4.7,-1.12,0.06,-0.01,-0.03,78.38,17.11,-1.99,-40.16,-1.5,0.00031028136999056415,1.0,0
-0.99,1.36,9.49,0.0,0.0,0.0,-251.19,-14.6,-261.95,-8.79,94.87,0.0003102800064342914,1.0,0
-9.0,-4.43,-0.26,-0.18,0.18,-0.16,55.65,18.72,12.3,-37.2,-6.22,0.000310276095180772,1.0,0
-6.16,-1.09,6.98,-0.02,0.09,-0.03,56.19,19.26,-42.3,-31.47,61.92,0.00031027591576547294,1.0,0
-0.99,1.36,9.49,0.0,0.0,0.0,-252.63,-12.81,-261.95,-8.79,94.84,0.0003102698156453051,1.0,0
-0.35,-17.2,-8.98,0.37,-1.88,1.05,0.0,0.0,0.0,1.73,-10.36,0.0003102642178879746,6.0,0
-8.63,-4.73,-1.2,-0.06,0.21,-0.1,52.04,19.8,11.61,-36.26,-7.19,0.0003102631413961803,1.0,0
-1.23,0.8,9.49,0.01,-0.01,0.0,-6.58,4.92,-79.05,-8.46,90.45,0.00031025653891317517,1.0,0
-1.01,1.35,9.52,0.0,0.0,0.0,-251.37,-14.78,-260.74,-8.79,94.87,0.00031025409886510804,1.0,0
-8.69,-4.97,-0.49,0.01,0.0,0.0,56.37,15.5,9.88,-34.86,-4.23,0.0003102539912159286,1.0,0
-10.3,-4.65,0.22,-0.02,0.12,-0.01,83.61,19.44,3.38,-44.06,3.15,0.00031025158705092127,1.0,0
-0.99,1.36,9.51,0.0,0.0,0.0,-251.19,-14.6,-261.61,-8.79,94.85,0.0003102473528498636,1.0,0
-0.84,-0.96,-10.34,0.0,-0.04,-0.01,-33.28,9.94,32.93,-1.87,-82.79,0.00031024720931762436,1.0,0
-1.0,1.37,9.51,0.0,0.0,0.0,-249.57,-12.63,-260.39,-8.8,94.82,0.0003102452716323946,1.0,0
-8.52,-12.27,-11.05,0.03,-0.27,-0.05,0.0,0.0,0.0,-10.28,-34.81,0.00031024182685865273,1.0,0
-0.99,1.38,9.5,0.0,0.0,0.0,-251.19,-15.32,-261.61,-8.8,94.83,0.0003102416833264135,1.0,0
-1.02,1.36,9.52,0.0,0.0,0.0,-238.2,-17.82,-270.27,-8.8,94.81,0.00031022955485219747,1.0,0
-8.44,-4.71,-0.81,0.01,0.0,0.01,60.16,35.39,20.45,-34.94,-6.05,0.0003102290524893601,1.0,0
-0.99,1.35,9.47,0.0,0.0,0.0,-250.47,-14.24,-261.61,-8.79,94.88,0.00031022625361069487,1.0,0
-1.01,1.34,9.49,0.0,0.0,0.0,-251.01,-13.35,-260.39,-8.79,94.83,0.0003102196511276897,1.0,0
-9.97,-4.76,0.13,0.06,-0.04,-0.03,79.09,22.85,8.06,-39.74,-3.12,0.00031021803638999824,1.0,0
-1.1,-1.22,-10.29,0.0,0.0,0.0,7.84,-4.38,40.56,-3.97,-80.41,0.000310206517927799,1.0,0
3.77,-12.95,-5.51,-0.04,0.15,0.49,0.0,0.0,0.0,43.49,-24.32,0.0003102059079157822,3.0,0
-8.77,-5.01,-0.73,0.01,-0.04,0.0,57.81,14.78,10.92,-35.05,-4.56,0.0003102041496458515,1.0,0
-0.98,1.42,9.44,0.0,0.0,0.0,-238.92,-16.75,-271.31,-8.86,94.85,0.00031020404199667205,1.0,0
-8.73,-4.71,-0.98,0.1,-0.08,0.04,55.29,19.07,16.8,-34.99,-8.8,0.0003102023196098011,1.0,0
-1.02,1.35,9.5,0.0,0.0,0.0,-248.84,-14.06,-262.47,-8.81,94.82,0.00031020070487210963,1.0,0
-10.5,-4.63,-0.62,0.05,-0.12,0.05,80.36,16.21,1.3,-41.64,-0.07,0.0003101988030699397,1.0,0
-8.58,-4.96,-0.6,0.03,-0.02,0.01,45.0,13.53,10.4,-33.36,-3.7,0.000310198551888521,1.0,0
-0.99,1.37,9.5,0.0,0.0,0.0,-251.01,-13.35,-262.13,-8.78,94.84,0.0003101838039509388,1.0,0
-6.12,-1.95,6.75,0.0,0.14,-0.06,53.66,23.56,-38.83,-28.61,58.9,0.0003101766632220365,1.0,0
-0.99,1.37,9.52,0.0,0.0,0.0,-250.65,-14.06,-261.77,-8.77,94.86,0.00031017558673024213,1.0,0
-0.98,1.33,9.53,0.0,0.0,0.0,-250.47,-13.88,-262.3,-8.79,94.83,0.000310175227899644,1.0,0
-1.01,1.36,9.5,0.0,0.0,0.0,-250.11,-14.24,-261.95,-8.79,94.84,0.00031016632890081095,1.0,0
1.97,0.92,-10.11,0.0,-0.02,0.0,-6.04,-12.81,41.08,8.81,-99.08,0.0003101651447598372,3.0,0
-10.09,-4.5,-0.32,-0.01,0.04,0.0,84.51,16.39,-0.6,-40.94,-1.7,0.0003101640323849831,1.0,0
-0.68,-14.17,-3.03,-0.23,0.0,0.16,0.0,0.0,0.0,43.8,-3.36,0.0003101582910954134,1.0,0
-1.01,1.35,9.46,0.0,0.0,0.0,-238.56,-18.19,-271.66,-8.78,94.81,0.0003101442249359676,1.0,0
-3.4,1.05,7.81,-0.02,0.13,0.05,47.89,8.86,-73.16,-22.66,85.68,0.0003101379454005007,1.0,0
-1.0,1.34,9.5,0.0,0.0,0.0,-252.09,-14.06,-262.82,-8.8,94.8,0.0003101309482038376,1.0,0
-2.2,1.54,10.1,0.0,0.01,0.0,29.85,-12.09,4.07,-16.58,92.62,0.0003101269293011388,1.0,0
-5.84,-1.56,7.49,0.01,-0.04,0.0,54.2,21.95,-42.47,-27.77,62.68,0.0003101262116399426,1.0,0
0.9,-15.79,-10.17,-0.41,0.95,-0.48,-4.36,32.08,-7.2,44.31,-34.99,0.00031012380747493526,6.0,0
-1.0,1.34,9.5,0.0,0.0,0.0,-251.73,-14.42,-261.08,-8.81,94.82,0.00031012301804761943,1.0,0
-15.02,-1.95,-10.36,1.03,-0.63,1.09,82.53,15.5,-2.16,-43.89,2.92,0.0003101182097176048,4.0,0
-10.42,-12.52,-11.62,0.02,-0.34,-0.05,0.0,0.0,0.0,-8.8,-31.61,0.00031011433434714525,1.0,0
-0.99,1.35,9.52,0.0,0.0,0.0,-250.11,-15.32,-261.61,-8.78,94.82,0.0003101135808028892,1.0,0
-8.93,-4.59,-0.06,0.01,0.07,-0.04,60.7,37.72,18.2,-36.89,-0.12,0.0003101106025089249,1.0,0
-0.98,1.34,9.51,0.0,0.0,0.0,-251.55,-14.96,-261.61,-8.8,94.83,0.00031010371296144124,1.0,0
-1.0,1.37,9.51,0.0,0.0,0.0,-250.47,-14.96,-261.61,-8.81,94.85,0.0003100849461211602,1.0,0
-1.02,1.33,9.49,0.0,0.0,0.0,-250.83,-13.88,-261.26,-8.79,94.84,0.00031006772225245107,1.0,0
-8.58,-0.14,2.04,-1.38,1.52,0.59,54.74,-6.9,22.19,-55.9,-65.23,0.00031006424159564944,5.0,0
-9.75,-4.01,-0.23,0.0,-0.01,0.0,82.89,20.87,3.38,-40.55,-0.59,0.00031006330863609435,1.0,0
-8.85,-5.28,-1.58,-0.34,0.39,-0.08,50.78,19.62,9.69,-35.39,-4.18,0.00031006169389840286,1.0,0
-10.05,-4.61,-0.72,0.03,-0.03,-0.01,80.18,19.98,0.08,-40.56,-2.8,0.00031005717263286674,1.0,0
-8.71,-4.9,-0.6,0.01,-0.03,0.0,63.4,37.18,19.07,-35.02,-3.67,0.0003100544814033809,1.0,0
-0.98,1.33,9.51,0.0,0.0,0.0,-250.11,-14.24,-261.61,-8.78,94.83,0.0003100516466416559,1.0,0
-10.18,-4.45,0.0,0.01,0.01,0.0,86.49,21.59,-0.43,-40.52,0.06,0.00031004662301328237,1.0,0
-1.0,1.36,9.52,0.0,0.0,0.0,-251.37,-14.06,-260.39,-8.82,94.82,0.00031004328588871995,1.0,0
-9.86,-0.85,4.15,0.13,-0.38,-0.16,59.07,3.13,-15.6,-48.8,45.76,0.00031004260411058356,1.0,0
-9.4,-4.18,-0.49,-0.09,-0.11,0.38,78.38,20.34,4.24,-36.71,-1.96,0.0003100404870100547,1.0,0
-2.49,1.64,10.45,0.0,0.01,0.0,28.05,-13.88,7.19,-15.39,93.22,0.0003100401281794566,1.0,0
-1.01,1.36,9.53,0.0,0.0,0.0,-249.39,-13.88,-260.91,-8.78,94.82,0.00031003697047019327,1.0,0
-0.99,1.36,9.55,0.0,0.0,0.0,-250.47,-13.88,-262.3,-8.82,94.91,0.00031003456630518595,1.0,0
-8.89,-4.3,-0.31,0.02,0.01,0.0,52.58,32.17,17.68,-38.63,-0.32,0.00031003309509973373,1.0,0
-0.99,1.34,9.49,0.0,0.0,0.0,-249.57,-13.71,-262.47,-8.79,94.82,0.0003100302603380087,1.0,0
0.46,-2.02,3.81,-0.04,-0.15,0.06,2.25,6.18,-69.86,-8.65,94.93,0.0003100301168057694,2.0,0
-10.42,-3.85,-0.99,0.19,-0.22,0.19,79.64,13.35,5.11,-44.73,-0.06,0.00031002821500359946,1.0,0
-1.0,1.36,9.5,0.0,0.0,0.0,-252.09,-15.14,-262.82,-8.77,94.88,0.00031002638496754913,1.0,0
-9.15,1.68,-4.76,-0.55,0.19,-0.2,48.07,-12.45,24.09,-58.92,-66.81,0.0003100229043107475,1.0,0
-2.35,1.52,9.88,0.0,0.0,0.0,34.54,-5.64,5.46,-15.07,92.58,0.00031002010543208227,1.0,0
-10.17,-4.4,-0.08,0.01,0.0,0.0,84.15,12.81,-1.99,-41.46,-0.31,0.00031001838304521134,1.0,0
1.52,-14.6,-10.43,-0.11,-0.34,-0.06,0.0,0.0,0.0,29.0,-27.1,0.00031001712713811796,1.0,0
