v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,score_copod,anomaly_vote_count,GERCEK_ETIKET_label
3.31,-16.58,-8.99,-0.02,0.13,0.01,-10.23,31.9,11.15,33.0,-33.43,0.5010634734656824,1.0,0
-9.77,-13.64,-13.89,-0.03,0.44,-0.72,0.0,0.0,0.0,-2.05,-45.14,0.5010630644840295,4.0,0
2.09,-15.88,-10.81,0.77,-1.42,0.1,0.0,0.0,0.0,15.86,-30.84,0.5010569915795752,5.0,0
-12.59,2.89,5.95,-0.51,0.93,-0.25,79.64,14.06,-5.28,-44.22,3.66,0.5010496438673002,5.0,0
0.56,-15.66,-6.9,-0.24,0.81,-0.34,0.0,0.0,0.0,36.65,-28.09,0.5010463916857849,3.0,0
-7.1,-5.82,6.95,-0.15,1.05,0.0,56.19,19.62,11.44,-36.34,-9.9,0.5010402790723295,4.0,0
-11.0,0.9,-0.77,-0.36,1.1,-0.59,59.62,-19.07,17.77,-60.18,-54.47,0.5010170686367963,4.0,0
0.39,-14.64,-14.96,0.33,-0.38,-0.4,0.0,0.0,0.0,22.73,-48.12,0.501011986249859,3.0,0
2.97,-16.45,-8.33,-0.05,-0.09,-0.06,-12.19,30.64,-12.01,30.23,-11.77,0.5010071319622096,2.0,0
-11.13,1.35,0.1,0.03,0.17,0.19,58.71,-13.88,18.29,-65.23,-48.39,0.50100657985625,3.0,0
-9.63,-3.96,1.07,-0.13,0.2,-0.22,79.81,13.53,-3.72,-44.47,1.26,0.5010053453377094,4.0,0
-6.98,-17.9,-9.06,0.29,0.2,0.29,0.0,0.0,0.0,-3.04,-27.61,0.5010032344346818,1.0,0
-12.91,-3.21,0.75,0.0,0.11,0.13,50.78,14.24,7.97,-37.35,-3.9,0.5010018069741743,4.0,0
6.75,-12.52,-7.11,0.0,0.0,0.08,0.0,0.0,0.0,47.91,-42.41,0.5010008296023583,3.0,0
-6.72,-17.21,-12.81,0.72,-1.09,0.09,0.0,0.0,0.0,1.21,-39.99,0.500995950387732,1.0,0
0.04,-15.58,-13.57,-0.42,-0.26,0.25,0.0,0.0,0.0,22.49,-40.15,0.5009910256208803,3.0,0
-1.62,-16.15,-8.54,0.01,1.5,-0.26,0.0,0.0,0.0,46.46,2.79,0.5009892985023778,3.0,0
-11.43,1.84,-2.19,0.35,-0.19,-0.14,58.35,-21.77,8.58,-75.65,-39.31,0.5009880384454266,3.0,0
-1.64,-12.73,-1.69,0.86,1.07,-0.19,0.0,0.0,0.0,43.76,20.53,0.500987443256524,4.0,0
-12.19,-12.67,-11.56,-0.48,0.43,0.37,0.0,0.0,0.0,-17.85,-32.26,0.5009872789495082,1.0,0
3.3,-12.66,-5.15,-0.08,0.15,0.48,0.0,0.0,0.0,42.25,-24.15,0.5009842860148458,2.0,0
-2.78,-18.66,-1.63,0.38,-0.94,0.14,0.0,0.0,0.0,22.29,-37.8,0.5009825586894041,1.0,0
-1.94,-18.01,-8.84,-0.37,-2.06,0.1,0.0,0.0,0.0,11.94,-26.79,0.5009741955295068,4.0,0
5.76,5.98,2.77,-1.04,0.79,-0.09,43.74,17.64,9.52,-37.75,0.13,0.5009661796198374,4.0,0
-6.61,-17.15,-12.72,-0.35,-0.1,-0.09,0.0,0.0,0.0,-0.21,-37.52,0.5009617029893993,2.0,0
-13.46,-4.34,0.9,0.42,-0.54,0.17,52.94,14.6,13.17,-38.27,-8.23,0.5009453138774475,4.0,0
-9.67,-13.42,-15.44,0.35,0.0,-1.28,0.0,0.0,0.0,-12.33,-36.43,0.5009447478813417,5.0,0
-10.28,-0.78,0.9,-0.76,1.77,0.54,60.7,0.08,1.9,-67.54,-1.58,0.5009338163615451,4.0,0
1.58,-16.89,-8.7,0.07,0.05,0.03,-24.12,30.82,-16.64,23.96,-27.61,0.5009317410968984,1.0,0
4.66,-14.07,-8.22,0.14,-0.21,-0.2,0.0,0.0,0.0,44.68,-41.24,0.5009304738489183,3.0,0
1.86,-14.43,-13.18,-0.01,-0.78,0.08,0.0,0.0,0.0,11.8,-25.09,0.5009231502036436,5.0,0
-6.01,-13.95,-11.87,0.73,-0.7,0.4,21.09,16.13,20.76,1.47,-45.71,0.5009215157562856,2.0,0
-8.63,-9.67,-3.32,1.41,-0.11,1.53,0.0,0.0,0.0,-39.19,-0.64,0.5009201981582333,3.0,0
1.54,-15.47,-7.06,0.72,-1.47,0.53,0.0,0.0,0.0,19.07,-25.93,0.5009137319240007,4.0,0
-10.56,2.89,-2.17,-0.23,0.07,-0.1,51.86,-27.15,14.47,-73.53,-67.49,0.5009066042780657,3.0,0
-6.69,-5.82,-7.89,1.26,-0.16,0.95,81.62,15.68,-3.72,-41.14,-1.58,0.5009005174209727,3.0,0
0.61,-10.95,-10.43,-0.15,0.19,-0.1,0.0,0.0,0.0,24.79,-26.87,0.5008943399391814,3.0,0
-8.5,1.36,0.37,-0.15,0.21,0.01,50.78,-13.35,16.64,-67.52,-55.63,0.5008926060149931,4.0,0
1.61,-16.95,-9.94,0.09,0.07,-0.07,-23.05,32.61,-14.93,21.93,-27.5,0.5008910380511493,1.0,0
-11.85,-1.86,-6.28,0.18,0.19,0.38,0.0,0.0,0.0,-41.78,-20.8,0.5008902599539335,4.0,0
-9.53,-13.72,-10.85,0.09,-0.02,-0.08,0.0,0.0,0.0,-7.45,-30.73,0.5008863228415963,2.0,0
-10.73,3.23,-2.33,-0.5,0.44,-0.19,54.56,-26.25,10.83,-76.06,-62.36,0.5008843718724151,3.0,0
-1.46,-19.84,-9.38,0.02,0.44,0.35,0.0,0.0,0.0,15.37,-27.63,0.5008783357237832,1.0,0
-0.16,-14.98,-10.38,0.38,-1.41,-0.07,0.0,0.0,0.0,2.69,-14.84,0.5008728518917027,4.0,0
-1.71,-0.68,-9.82,0.55,-0.98,0.01,-21.37,-0.08,28.08,-2.97,-82.23,0.5008691709085294,3.0,0
2.09,-17.16,-8.61,0.17,-0.66,-0.29,-8.63,30.28,17.16,24.68,-31.9,0.5008688603418573,2.0,0
-3.36,-21.76,-10.64,-0.38,0.53,0.55,0.0,0.0,0.0,1.9,-18.97,0.5008616422762294,2.0,0
-12.14,-10.04,-13.03,0.06,0.25,-0.09,0.0,0.0,0.0,-17.2,-34.4,0.5008607134652139,3.0,0
-0.95,-18.73,-6.69,-0.18,0.34,-0.2,11.3,31.36,4.46,28.05,-23.73,0.5008602623431027,3.0,0
-10.08,3.12,-8.69,-0.11,0.26,0.14,66.11,-14.78,11.87,-67.44,-36.78,0.5008517848098958,3.0,0
-4.95,0.08,7.0,-1.12,2.14,-0.3,59.07,8.15,-43.34,-38.87,62.15,0.5008502936965217,4.0,0
-11.81,-13.64,-10.15,0.07,-0.33,0.0,0.0,0.0,0.0,-7.33,-33.12,0.500844132144029,2.0,0
-10.78,-3.41,2.94,1.84,-2.19,0.5,65.39,13.88,-18.29,-43.59,26.58,0.5008397956036951,5.0,0
-11.69,2.48,-1.54,0.16,-0.25,-0.25,57.81,-24.46,7.36,-76.91,-45.6,0.5008380522562434,3.0,0
-7.15,-0.21,3.06,-0.54,3.0,0.22,85.05,3.49,-54.43,-41.24,76.39,0.5008372214595889,4.0,0
-10.25,-1.72,-0.13,0.61,0.03,-1.77,71.7,3.67,5.46,-49.77,-8.0,0.5008371112711516,4.0,0
-2.48,-15.44,-9.4,0.21,0.09,0.14,0.0,0.0,0.0,22.1,-35.78,0.5008356286715735,1.0,0
0.27,-14.89,-10.92,-0.01,1.02,-0.04,0.0,0.0,0.0,27.03,-27.86,0.5008345208018877,1.0,0
-0.59,-18.42,-9.71,0.01,0.3,0.18,0.0,0.0,0.0,15.42,-27.77,0.5008328407229925,1.0,0
0.15,-15.11,-10.94,0.05,0.82,0.01,0.0,0.0,0.0,27.04,-27.73,0.5008279174432823,1.0,0
-2.21,-16.53,-7.23,-0.03,1.92,0.1,0.0,0.0,0.0,29.92,-25.78,0.5008252772766689,2.0,0
-5.95,-12.15,-9.35,0.06,0.48,-0.46,26.97,4.83,-17.84,-6.42,2.02,0.500823490348486,4.0,0
-11.39,-12.8,-10.58,0.04,-0.36,0.03,0.0,0.0,0.0,-8.06,-30.27,0.5008225063288854,3.0,0
-11.38,-0.28,-3.83,0.45,0.13,-1.39,62.32,-15.32,1.3,-66.94,-14.98,0.5008193019072877,4.0,0
8.02,-10.77,-27.87,-0.68,-0.48,-0.1,82.71,22.13,-0.95,-44.87,2.27,0.5008158586121261,5.0,0
-2.63,-18.36,-11.49,-0.14,-0.41,0.18,0.0,0.0,0.0,11.09,-25.72,0.5008154267016492,1.0,0
2.92,-13.62,-5.39,0.14,-0.64,0.58,0.0,0.0,0.0,36.38,-22.68,0.5008101253633236,4.0,0
2.71,-16.63,-9.49,0.05,-0.06,-0.15,-6.14,31.36,13.72,25.65,-30.84,0.5008006579492327,2.0,0
1.61,-15.93,-10.28,0.47,0.41,0.34,0.0,0.0,0.0,15.11,-26.32,0.5007965878678967,3.0,0
1.42,-17.35,-9.31,0.04,0.17,-0.06,-23.05,32.61,-14.93,21.97,-27.54,0.5007965781473791,2.0,0
-11.95,-1.83,-5.1,0.08,0.38,0.28,0.0,0.0,0.0,-41.05,-20.03,0.5007932508336903,4.0,0
4.4,-33.44,-14.5,0.3,-0.63,0.17,0.0,0.0,0.0,31.94,-24.27,0.5007918250836014,4.0,0
-0.23,2.7,10.39,-0.61,0.21,0.12,25.52,-7.97,-64.14,-10.45,101.76,0.50077520306507,2.0,0
-10.56,-1.12,-0.31,-0.41,-0.79,0.02,80.36,18.37,-0.08,-43.77,-1.15,0.500773204727881,5.0,0
-8.96,3.56,0.25,0.67,-0.76,-0.17,49.15,-19.98,10.22,-78.55,-50.52,0.5007689796672152,4.0,0
0.94,-17.04,-9.0,0.19,-0.66,-0.05,-6.14,30.28,19.9,23.46,-32.73,0.5007658597276969,2.0,0
3.31,-16.51,-8.88,0.0,0.16,0.02,-9.52,32.61,9.78,32.94,-33.46,0.5007510446762601,1.0,0
0.17,-14.84,-9.88,0.17,0.46,-0.23,0.0,0.0,0.0,27.39,-35.58,0.5007396816839833,2.0,0
-10.36,-3.2,-3.37,0.49,-0.45,0.83,70.8,10.66,25.39,-44.56,-27.95,0.5007373075884063,4.0,0
-0.9,1.13,7.8,0.15,-0.22,0.03,210.07,198.66,-320.55,-8.56,92.27,0.5007357763331088,4.0,0
-1.06,-10.54,1.03,0.16,-0.76,2.31,0.0,0.0,0.0,9.19,9.49,0.5007354824784672,5.0,0
-1.16,-14.96,-8.49,0.23,-0.02,-0.4,0.0,0.0,0.0,23.98,-35.28,0.5007260886207971,5.0,0
3.35,-15.89,-8.09,0.01,-1.02,-0.42,-8.45,34.05,5.66,23.13,-17.83,0.5007254011891843,5.0,0
-0.09,-14.72,-8.39,0.25,-0.09,0.82,0.0,0.0,0.0,16.11,-30.65,0.500723673563827,5.0,0
2.23,-16.57,-9.27,0.02,-0.14,-0.25,-18.07,30.82,24.54,29.02,-31.22,0.5007222283003254,2.0,0
0.75,-15.6,-8.47,-0.13,1.16,-0.42,0.0,0.0,0.0,48.39,-22.93,0.5007219266757954,4.0,0
-9.25,-3.41,-2.58,-0.03,-0.06,-0.28,48.61,16.39,9.69,-35.66,-2.42,0.5007155804300841,4.0,0
-12.41,-4.46,2.31,0.24,0.43,0.65,55.83,28.22,21.49,-41.84,-8.09,0.5007136613282486,4.0,0
0.95,-15.12,-8.76,0.09,-0.59,0.3,0.0,0.0,0.0,36.3,-20.91,0.5007133919037079,2.0,0
-0.8,-14.58,-5.28,-0.1,2.25,-0.06,0.0,0.0,0.0,33.82,-26.92,0.5007016893686727,4.0,0
-0.29,-16.1,-8.69,-0.13,1.54,-0.32,0.0,0.0,0.0,45.39,-26.14,0.5006952773600656,4.0,0
0.27,-14.05,-6.06,0.57,0.35,0.06,79.09,21.05,-0.6,-42.7,1.2,0.5006934542315696,3.0,0
0.74,-17.11,-9.1,0.15,-0.59,0.0,-6.14,30.28,19.9,23.47,-32.79,0.5006889680304685,2.0,0
1.65,-14.47,-13.18,0.11,-0.28,-0.11,0.0,0.0,0.0,25.33,-36.94,0.5006857212854872,3.0,0
2.28,-14.63,-10.02,0.49,-1.01,0.08,0.0,0.0,0.0,20.92,-23.71,0.5006833411834894,5.0,0
-1.3,-18.02,1.09,-0.06,0.88,-0.23,0.0,0.0,0.0,23.98,-28.64,0.5006822942924094,3.0,0
1.98,-15.41,-6.78,0.0,-0.5,0.2,-29.11,31.54,19.39,31.24,-24.54,0.5006797081132092,2.0,0
1.47,-16.44,-8.64,0.03,-0.12,-0.01,-16.64,30.1,-20.42,27.53,-29.0,0.5006795590192312,2.0,0
-9.34,-3.11,-6.68,-0.12,0.68,-0.22,84.87,23.56,1.47,-43.28,1.32,0.500679439143972,5.0,0
2.51,-16.68,-7.73,-0.08,-0.42,0.06,-46.56,18.63,-15.27,30.56,-32.62,0.5006737286433632,3.0,0
3.53,-16.12,-8.69,0.06,0.13,-0.03,-11.66,31.54,-11.15,31.71,-19.09,0.5006593909106353,1.0,0
14.52,-78.43,-5.23,1.17,0.21,0.2,46.99,13.71,8.84,-32.36,-6.59,0.5006554217652526,3.0,0
-12.26,2.64,11.49,-1.19,1.12,-0.22,84.15,18.89,2.5,-43.85,-2.94,0.5006488416406835,4.0,0
-9.71,-4.75,-3.55,0.2,-0.48,0.12,90.1,20.87,6.15,-44.2,2.91,0.500642055741374,5.0,0
-9.03,-3.29,-1.46,0.06,-0.24,-0.23,50.6,16.57,9.88,-35.44,-4.67,0.5006338909115416,4.0,0
-6.13,-17.47,-14.39,-0.16,-0.24,-0.02,0.0,0.0,0.0,18.52,-42.39,0.5006304807441954,1.0,0
-1.15,-13.5,-3.54,0.28,0.87,-0.56,0.0,0.0,0.0,47.78,-5.2,0.5006274807905365,4.0,0
-0.34,-16.38,-7.72,-0.25,0.3,0.19,0.0,0.0,0.0,13.99,-24.64,0.5006247329965025,2.0,0
5.4,-13.13,-6.43,-0.18,0.13,0.21,0.0,0.0,0.0,43.87,-37.92,0.5006188286932307,3.0,0
-2.41,-18.95,-9.69,0.37,-0.81,0.02,0.0,0.0,0.0,10.2,-21.49,0.5006184775618822,1.0,0
-9.86,-8.28,-2.72,0.24,-0.45,0.08,90.28,19.98,5.63,-41.66,-2.28,0.5006132153645186,4.0,0
-10.56,2.59,-5.51,-0.12,0.18,0.06,51.86,-22.85,23.49,-63.55,-74.24,0.5006043603050455,3.0,0
3.21,-16.76,-8.51,-0.06,-0.14,-0.24,-18.25,30.28,24.02,30.77,-33.03,0.500599065646732,2.0,0
-0.44,-15.36,-9.59,-0.38,1.63,0.0,0.0,0.0,0.0,21.95,-27.85,0.5005894501723266,4.0,0
-0.54,-16.72,-7.96,-0.01,-0.22,-0.21,-20.03,32.08,22.3,35.5,-27.54,0.5005812928801011,2.0,0
0.75,-11.62,-19.66,1.72,-1.09,0.81,86.13,16.21,-3.9,-43.6,-1.47,0.5005759988532664,4.0,1
-7.5,-5.76,0.74,-0.01,-0.19,-0.02,52.4,33.06,21.67,-33.17,-8.65,0.5005694357759759,4.0,0
1.98,-15.41,-6.78,0.0,-0.5,0.2,-29.11,31.54,19.39,31.16,-24.56,0.5005634789095573,2.0,0
-0.91,-17.91,-10.2,0.22,-0.52,0.5,0.0,0.0,0.0,16.65,-25.54,0.5005602912466056,2.0,0
-11.41,1.04,-0.73,0.21,0.24,0.13,55.29,-17.29,21.93,-66.75,-46.6,0.5005562260192916,3.0,0
3.31,-16.58,-8.99,-0.02,0.13,0.01,-10.23,31.9,11.15,33.0,-33.43,0.5005510319782792,1.0,0
1.22,-15.54,-8.2,-0.33,1.5,-0.48,0.0,0.0,0.0,39.1,-27.66,0.5005502845759072,5.0,0
-9.55,-11.28,-9.24,0.09,-0.29,0.06,0.0,0.0,0.0,-12.6,-39.82,0.5005457877219768,2.0,0
-17.36,1.99,-0.3,0.46,-0.41,0.44,47.89,32.17,21.15,-38.23,-4.0,0.5005441259144143,4.0,0
-6.04,-18.62,-10.94,0.47,-1.33,-0.65,0.0,0.0,0.0,6.08,-27.69,0.5005415269235869,4.0,0
0.42,-14.9,-10.93,0.73,-2.29,0.0,0.0,0.0,0.0,15.65,-28.84,0.5005367311418977,5.0,0
-10.27,2.52,1.12,0.13,-0.19,0.37,56.01,-14.6,9.88,-80.39,-22.01,0.5005365434581927,4.0,0
5.54,-12.8,-6.55,0.17,0.04,-0.17,0.0,0.0,0.0,46.9,-39.15,0.5005300466213899,3.0,0
-9.07,0.95,-5.51,0.64,-0.37,0.56,47.17,-10.11,24.27,-61.49,-60.71,0.5005289785588583,4.0,0
-1.49,-18.56,-8.73,-0.19,0.39,-0.02,0.0,0.0,0.0,22.66,-26.45,0.500521146379286,1.0,0
-2.33,-16.38,-6.97,-0.24,0.95,-0.64,0.0,0.0,0.0,42.92,-23.71,0.500518420010231,4.0,0
-1.83,-16.41,-6.4,-0.19,-1.68,0.64,0.0,0.0,0.0,5.37,-16.41,0.5005056344164057,4.0,0
-11.29,2.27,-1.62,0.14,-0.2,0.09,59.8,-20.7,13.78,-72.26,-53.8,0.5005003428092265,2.0,0
0.7,-17.92,-8.42,0.02,-0.74,-0.51,-30.17,29.75,-16.98,22.88,-30.25,0.5004998206850626,4.0,0
1.59,-16.66,-9.27,0.02,0.07,0.05,-4.18,34.76,3.26,34.15,-29.33,0.5004951919070553,1.0,0
-10.14,-2.73,-1.13,-0.76,0.25,1.12,76.75,18.72,11.0,-47.68,-20.13,0.5004943805257407,4.0,0
0.7,-15.56,-6.57,-0.11,1.11,0.0,0.0,0.0,0.0,45.38,-23.76,0.5004906875531688,2.0,0
-1.21,-15.37,-3.6,0.11,0.66,-0.14,0.0,0.0,0.0,42.83,0.31,0.5004874167557635,3.0,0
-10.95,-2.9,0.31,1.11,-0.17,-0.95,68.81,2.59,6.84,-48.36,-9.37,0.5004866147153605,4.0,0
3.2,-16.36,-8.8,-0.03,0.27,0.0,-8.63,33.15,11.32,32.6,-33.55,0.5004844154608525,2.0,0
2.68,-15.05,-10.34,0.26,-1.65,0.5,0.0,0.0,0.0,18.34,-20.99,0.5004800416773044,4.0,0
-10.29,-3.87,-1.76,-0.11,-0.03,-0.2,81.62,17.47,2.16,-44.27,-3.24,0.5004739633393257,4.0,0
0.48,2.75,8.35,-0.72,0.14,0.14,25.52,-7.97,-64.14,-10.99,103.25,0.5004696086532116,3.0,0
-2.75,-15.24,-10.08,-0.02,0.33,0.25,0.0,0.0,0.0,14.72,-34.02,0.5004605241866564,2.0,0
0.03,-14.84,-9.05,0.17,-0.03,0.79,0.0,0.0,0.0,16.1,-30.65,0.5004514823888768,5.0,0
-7.33,-14.29,-13.72,-0.4,-0.07,-0.65,0.0,0.0,0.0,-1.8,-37.58,0.5004399087650749,4.0,0
-5.93,-17.62,-12.02,0.36,-0.98,-0.69,0.0,0.0,0.0,3.73,-37.56,0.5004302213697551,3.0,0
-1.87,-17.25,-11.29,0.29,-0.42,0.47,4.89,35.3,5.83,16.31,-27.98,0.5004147037494233,1.0,0
-0.79,-20.13,-2.49,-0.1,-0.54,0.26,0.0,0.0,0.0,14.48,-27.67,0.5004105921547747,2.0,0
-6.13,-18.79,-11.54,0.48,-1.37,-0.63,0.0,0.0,0.0,6.07,-27.77,0.5004103625644781,4.0,0
0.08,-15.9,-8.7,0.16,0.11,0.34,0.0,0.0,0.0,27.43,-27.78,0.5004088409643039,1.0,0
-10.65,3.17,-1.75,-0.49,0.46,-0.07,51.86,-27.15,14.47,-73.66,-67.47,0.5003949671450671,3.0,0
-11.11,-4.34,-1.55,0.69,-0.28,-1.04,78.02,10.66,8.06,-40.91,-5.08,0.5003930889393474,4.0,0
-2.2,-16.77,-10.76,0.12,-0.1,0.29,0.0,0.0,0.0,20.11,-26.44,0.5003929903326623,1.0,0
0.86,-19.89,-10.54,-0.01,-1.02,-0.29,0.0,0.0,0.0,4.95,-14.5,0.5003907600830356,3.0,0
-11.0,0.9,-0.77,-0.36,1.1,-0.59,59.62,-19.07,17.77,-60.46,-54.42,0.5003905420301181,4.0,0
-10.9,-7.53,-6.22,0.77,-1.34,0.12,55.29,14.78,9.88,-35.59,-6.24,0.500390111253,4.0,0
2.55,-15.55,-6.9,-0.2,0.0,-0.02,-29.11,31.54,19.39,32.0,-24.17,0.5003899983006296,3.0,0
3.36,-16.41,-9.26,0.13,-0.11,-0.08,-9.52,30.82,10.46,31.0,-33.33,0.5003868835838339,2.0,0
-3.38,-17.59,-15.99,0.21,-0.33,-0.23,0.0,0.0,0.0,9.07,-42.19,0.5003863516438023,2.0,0
-7.3,-11.24,-11.41,0.04,0.14,-0.02,28.22,5.73,13.21,-5.52,-30.17,0.5003859705968612,3.0,0
-2.29,-16.38,-7.19,-0.03,1.88,0.08,0.0,0.0,0.0,29.85,-25.76,0.50038276408095,2.0,0
1.75,-16.78,-8.7,0.04,0.02,0.02,-17.89,30.28,-22.65,25.37,-25.83,0.500382240799244,1.0,0
-1.63,-23.07,-11.81,0.46,0.55,-0.19,0.0,0.0,0.0,15.7,-24.21,0.5003801713907767,1.0,0
-2.38,-23.73,-8.59,0.21,-1.75,-0.87,2.04,33.87,-0.68,4.21,-15.96,0.5003799531347669,4.0,0
-1.82,-16.09,-11.79,0.29,-0.92,-0.32,0.0,0.0,0.0,24.62,-35.19,0.5003795343356318,3.0,0
1.42,-17.35,-9.31,0.04,0.17,-0.06,-23.05,32.61,-14.93,22.01,-27.58,0.5003731436775901,2.0,0
1.4,-17.02,-9.08,-0.01,0.04,0.04,-22.16,33.15,-17.5,25.43,-30.98,0.5003718108334231,1.0,0
1.4,-17.49,-8.88,0.01,0.06,-0.01,-12.73,31.18,25.56,25.84,-30.58,0.500363271955797,2.0,0
-0.88,-18.58,-9.8,-0.31,0.51,0.11,0.0,0.0,0.0,24.56,-31.57,0.5003607820608036,1.0,0
-8.66,-3.37,-6.71,-1.28,0.7,0.26,66.83,9.58,41.0,-34.25,-50.09,0.500357704997451,4.0,0
1.83,-16.76,-8.9,0.13,-0.1,0.05,-23.05,32.26,-16.64,22.81,-26.98,0.5003543579546347,1.0,0
-0.18,-15.65,-6.01,0.4,0.15,-0.25,0.0,0.0,0.0,48.64,-8.99,0.5003438876356139,3.0,0
-10.85,-4.36,-0.22,-0.08,0.11,-0.07,85.05,19.8,4.07,-45.02,2.09,0.500339516576843,5.0,0
-0.4,-15.6,-7.35,-0.02,-0.34,0.06,0.0,0.0,0.0,22.01,-29.37,0.5003363898036336,2.0,0
-9.69,2.29,-1.87,-0.67,0.97,0.28,53.48,-9.23,13.0,-68.6,-49.72,0.5003346664552709,4.0,0
-9.59,-3.13,-0.22,-0.09,0.09,-0.33,83.97,20.87,-0.43,-43.56,5.53,0.5003337910305716,5.0,0
-0.51,-9.47,1.79,0.1,-0.69,2.35,0.0,0.0,0.0,9.34,9.49,0.500332652688667,5.0,0
2.42,-16.64,-8.08,0.05,-0.07,0.02,-17.36,30.46,-21.1,29.26,-29.6,0.5003301387647225,1.0,0
-3.72,-17.05,-16.61,0.05,0.18,0.1,0.0,0.0,0.0,8.65,-45.46,0.5003156501424136,1.0,0
5.81,-12.77,-6.0,0.04,0.13,-0.09,0.0,0.0,0.0,47.66,-38.49,0.5003153358517413,3.0,0
-1.93,-18.25,-8.43,-0.22,0.98,-0.37,0.0,0.0,0.0,14.64,-15.58,0.5002742774192124,3.0,0
-8.68,-3.76,1.93,0.15,-0.38,0.26,50.42,19.26,13.52,-36.87,-7.02,0.500254292997779,4.0,0
0.14,-14.88,-9.7,0.18,0.43,-0.22,0.0,0.0,0.0,27.38,-35.57,0.5002535437773993,2.0,0
0.06,-19.1,-10.06,0.28,-1.41,-0.17,0.0,0.0,0.0,21.6,-31.12,0.500252846119629,3.0,0
-3.81,-1.49,14.58,-1.65,1.98,0.23,21.37,10.48,-77.48,-10.5,73.57,0.5002523625286203,4.0,0
1.45,-16.56,-9.05,0.15,-0.15,-0.11,-3.47,34.05,4.63,32.4,-28.68,0.5002494062771444,2.0,0
-6.62,-6.94,0.43,-0.46,0.68,0.0,46.45,33.6,22.88,-35.66,-11.18,0.5002459679798564,4.0,0
-0.66,-16.49,-8.06,-0.57,1.88,-0.12,0.0,0.0,0.0,22.0,-27.89,0.5002433797617503,3.0,0
-0.89,1.67,10.14,0.05,-0.13,0.01,215.84,154.93,-246.7,-7.06,97.76,0.5002357624608982,4.0,0
-62.62,77.7,19.84,1.12,-0.04,0.48,45.0,15.32,7.28,-40.06,3.55,0.500231756089617,4.0,0
-8.33,-17.4,-9.41,0.55,-0.77,-1.27,0.0,0.0,0.0,7.79,-22.4,0.5002285699871597,5.0,0
-1.6,-18.86,-9.72,0.03,-1.18,-0.11,0.0,0.0,0.0,15.79,-26.47,0.5002260781393216,2.0,0
3.53,-16.49,-8.72,-0.17,-0.1,-0.28,-47.09,24.19,-6.17,26.28,-30.76,0.5002233543778257,3.0,0
4.1,-15.97,-8.6,-0.03,-0.46,0.03,-54.21,19.53,3.43,24.33,-29.86,0.5002221272265004,4.0,0
1.4,-17.02,-9.08,-0.01,0.04,0.04,-22.16,33.15,-17.5,25.38,-30.99,0.5002167500100367,1.0,0
0.42,-15.16,-11.07,0.72,-2.31,-0.01,0.0,0.0,0.0,15.69,-28.87,0.5002147403101599,4.0,0
0.49,-14.74,-12.27,-0.06,-0.39,-0.32,0.0,0.0,0.0,23.0,-48.27,0.5002129792833879,3.0,0
-4.89,-16.73,-13.67,0.2,0.22,0.04,0.0,0.0,0.0,6.19,-37.75,0.500209250241005,1.0,0
-6.86,-17.75,-9.03,0.34,0.13,0.29,0.0,0.0,0.0,-2.98,-27.57,0.5002073503177114,1.0,0
1.56,-16.78,-7.54,-0.03,0.09,0.08,-16.46,31.36,-21.62,29.6,-25.86,0.5002067873320973,2.0,0
-9.68,-4.16,1.28,-1.62,3.33,0.11,57.81,20.52,-15.08,-39.63,3.33,0.5002047046708993,4.0,0
-10.65,1.71,-1.37,0.0,0.35,0.18,59.62,-18.72,13.95,-70.14,-41.33,0.5001987742609355,2.0,0
1.48,-15.04,-7.07,0.68,0.19,-0.3,0.0,0.0,0.0,37.45,-33.69,0.5001943508262126,3.0,0
-6.33,-17.68,-13.39,-0.09,-0.33,0.0,0.0,0.0,0.0,19.1,-42.14,0.5001941201628607,1.0,0
3.29,-16.2,-8.56,0.1,-1.15,-0.4,-8.45,34.05,5.66,23.23,-17.96,0.5001900934964417,5.0,0
1.46,-17.02,-9.37,-0.08,-0.03,0.23,-6.32,33.69,1.54,29.05,-28.95,0.5001717612334708,2.0,0
1.52,-15.35,-11.07,0.06,0.46,-0.24,0.0,0.0,0.0,26.65,-21.7,0.5001667936675145,2.0,0
-1.46,-14.82,-5.47,-0.01,1.09,-0.25,0.0,0.0,0.0,49.82,-8.46,0.5001501054485131,2.0,0
-3.11,-19.15,-10.72,-0.21,-0.7,-0.21,0.0,0.0,0.0,17.94,-39.18,0.5001448853572795,4.0,0
5.43,-13.17,-6.56,-0.18,0.13,0.22,0.0,0.0,0.0,44.31,-37.79,0.5001295579584754,3.0,0
-0.82,-18.63,-9.69,0.01,0.35,0.21,0.0,0.0,0.0,15.37,-27.75,0.5001287799589683,1.0,0
-1.39,-14.85,-9.58,0.59,-1.01,-0.14,0.0,0.0,0.0,13.71,-27.83,0.5001285828242005,4.0,0
-10.62,0.33,-4.15,-0.01,0.37,0.42,60.52,-11.73,17.25,-64.61,-40.89,0.5001243767521014,3.0,0
-10.43,2.9,-2.72,-0.35,0.18,-0.18,52.22,-25.36,13.08,-72.2,-65.37,0.5001169767451872,3.0,0
-0.76,-0.47,-13.44,-0.35,0.15,-0.09,-16.68,17.11,79.73,-1.65,-79.46,0.5001120984222183,3.0,0
